id,actividad_id,herramienta_id,cantidad,especificaciones
569,276,39,1,Herramienta para Revisar convertidor
570,277,57,1,Herramienta para Rotar neumáticos
571,278,7,1,Herramienta para Drenar tanque
572,278,18,2,Herramienta para Drenar tanque
573,278,37,2,Herramienta para Drenar tanque
574,279,50,2,Herramienta para Inspeccionar rodillos
575,279,44,2,Herramienta para Inspeccionar rodillos
576,280,42,1,Herramienta para Verificar termostato
577,280,56,1,Herramienta para Verificar termostato
578,281,37,2,Herramienta para Revisar inyectores
579,281,8,2,Herramienta para Revisar inyectores
580,282,32,1,Herramienta para Pintar partes oxidadas
581,283,49,1,Herramienta para Revisar batería
582,284,2,1,Herramienta para Cambiar filtro de aceite
583,285,3,1,Herramienta para Rotar neumáticos
584,285,48,1,Herramienta para Rotar neumáticos
585,286,58,1,Herramienta para Engrasar puntos de lubricación
586,287,38,1,Herramienta para Revisar pastillas
587,287,40,2,Herramienta para Revisar pastillas
588,288,5,1,Herramienta para Ajustar embrague
589,289,6,1,Herramienta para Cambiar aceite hidráulico
590,289,35,2,Herramienta para Cambiar aceite hidráulico
591,290,47,2,Herramienta para Verificar juego
592,291,8,1,Herramienta para Verificar controles
593,291,4,2,Herramienta para Verificar controles
594,292,39,1,Herramienta para Verificar pasadores
595,292,24,2,Herramienta para Verificar pasadores
596,293,53,2,Herramienta para Inspeccionar correas
597,293,10,2,Herramienta para Inspeccionar correas
598,294,59,2,Herramienta para Verificar nivel de aceite
599,294,39,1,Herramienta para Verificar nivel de aceite
600,295,13,2,Herramienta para Inspección visual
601,295,46,1,Herramienta para Inspección visual
602,295,8,1,Herramienta para Inspección visual
603,296,56,1,Herramienta para Revisar convertidor
604,296,36,2,Herramienta para Revisar convertidor
605,296,35,1,Herramienta para Revisar convertidor
606,297,14,2,Herramienta para Cambiar filtro de combustible
607,298,13,1,Herramienta para Verificar controles
608,298,17,2,Herramienta para Verificar controles
609,299,13,1,Herramienta para Inspeccionar DPF
610,299,19,1,Herramienta para Inspeccionar DPF
611,300,37,1,Herramienta para Verificar cilindros
612,300,49,2,Herramienta para Verificar cilindros
613,301,41,2,Herramienta para Engrasar articulaciones
614,302,15,1,Herramienta para Revisar pastillas
615,303,21,2,Herramienta para Verificar silenciador
616,304,8,1,Herramienta para Revisar asiento
617,305,47,1,Herramienta para Cambiar filtro de combustible
618,305,53,1,Herramienta para Cambiar filtro de combustible
619,305,60,2,Herramienta para Cambiar filtro de combustible
620,306,38,1,Herramienta para Cambiar aceite de motor
621,307,24,2,Herramienta para Drenar tanque
622,307,52,2,Herramienta para Drenar tanque
623,307,39,1,Herramienta para Drenar tanque
624,308,25,1,Herramienta para Inspeccionar desgaste
625,308,42,2,Herramienta para Inspeccionar desgaste
626,308,54,2,Herramienta para Inspeccionar desgaste
627,309,4,2,Herramienta para Revisar mangueras
628,309,34,2,Herramienta para Revisar mangueras
629,309,6,1,Herramienta para Revisar mangueras
630,310,60,2,Herramienta para Verificar juego
631,310,5,1,Herramienta para Verificar juego
632,310,41,2,Herramienta para Verificar juego
633,311,18,1,Herramienta para Revisar asiento
634,311,2,1,Herramienta para Revisar asiento
635,312,1,1,Herramienta para Inspeccionar conexiones
636,312,6,1,Herramienta para Inspeccionar conexiones
637,312,34,1,Herramienta para Inspeccionar conexiones
638,313,49,2,Herramienta para Revisar mangueras
639,313,37,2,Herramienta para Revisar mangueras
640,313,2,1,Herramienta para Revisar mangueras
641,314,1,2,Herramienta para Engrasar puntos de lubricación
642,315,4,1,Herramienta para Verificar pasadores
643,315,37,2,Herramienta para Verificar pasadores
644,315,25,2,Herramienta para Verificar pasadores
645,316,34,2,Herramienta para Revisar bomba de dirección
646,316,39,2,Herramienta para Revisar bomba de dirección
647,316,59,1,Herramienta para Revisar bomba de dirección
648,317,7,1,Herramienta para Cambiar filtro de combustible
649,317,17,1,Herramienta para Cambiar filtro de combustible
650,318,14,2,Herramienta para Rotar neumáticos
651,318,48,1,Herramienta para Rotar neumáticos
652,319,22,1,Herramienta para Revisar convertidor
653,320,31,2,Herramienta para Revisar pastillas
654,321,49,1,Herramienta para Revisar tensión de cadena
655,322,58,1,Herramienta para Revisar dientes
656,323,45,1,Herramienta para Pintar partes oxidadas
657,323,31,1,Herramienta para Pintar partes oxidadas
658,323,24,1,Herramienta para Pintar partes oxidadas
659,324,53,2,Herramienta para Rotar neumáticos
660,324,8,2,Herramienta para Rotar neumáticos
661,325,35,1,Herramienta para Revisar inyectores
662,325,21,1,Herramienta para Revisar inyectores
663,326,39,1,Herramienta para Verificar termostato
664,327,4,2,Herramienta para Verificar juego
665,327,36,1,Herramienta para Verificar juego
666,328,27,1,Herramienta para Cambiar aceite de motor
667,329,49,1,Herramienta para Cambiar filtro de aceite
668,330,33,1,Herramienta para Verificar alternador
669,330,19,2,Herramienta para Verificar alternador
670,331,54,1,Herramienta para Verificar controles
671,332,19,2,Herramienta para Verificar líquido de frenos
672,333,51,2,Herramienta para Revisar mangueras
673,333,42,2,Herramienta para Revisar mangueras
674,333,43,2,Herramienta para Revisar mangueras
675,334,34,2,Herramienta para Revisar tubo de escape
676,334,8,1,Herramienta para Revisar tubo de escape
677,335,46,2,Herramienta para Limpiar radiador
678,335,41,1,Herramienta para Limpiar radiador
679,335,33,2,Herramienta para Limpiar radiador
680,336,34,2,Herramienta para Revisar bomba de dirección
681,337,23,1,Herramienta para Cambiar aceite de motor
682,338,60,2,Herramienta para Reparar abolladuras
683,338,39,2,Herramienta para Reparar abolladuras
684,339,26,2,Herramienta para Verificar pasadores
685,340,4,1,Herramienta para Revisar convertidor
686,341,53,1,Herramienta para Inspeccionar desgaste
687,341,8,1,Herramienta para Inspeccionar desgaste
688,342,41,2,Herramienta para Ajustar frenos
689,343,8,2,Herramienta para Verificar bomba de combustible
690,343,4,2,Herramienta para Verificar bomba de combustible
691,344,27,2,Herramienta para Cambiar filtro de aceite
692,344,14,1,Herramienta para Cambiar filtro de aceite
693,345,51,2,Herramienta para Verificar silenciador
694,345,20,1,Herramienta para Verificar silenciador
695,345,56,1,Herramienta para Verificar silenciador
696,346,13,1,Herramienta para Limpiar filtros de aire acondicionado
697,346,8,2,Herramienta para Limpiar filtros de aire acondicionado
698,346,16,2,Herramienta para Limpiar filtros de aire acondicionado
699,347,10,2,Herramienta para Inspeccionar conexiones
700,347,40,1,Herramienta para Inspeccionar conexiones
701,348,48,2,Herramienta para Verificar termostato
702,349,54,1,Herramienta para Inspeccionar conexiones
703,349,34,1,Herramienta para Inspeccionar conexiones
704,349,28,2,Herramienta para Inspeccionar conexiones
705,350,8,1,Herramienta para Verificar líquido de frenos
706,350,43,1,Herramienta para Verificar líquido de frenos
707,350,10,1,Herramienta para Verificar líquido de frenos
708,351,2,1,Herramienta para Verificar nivel de aceite
709,351,28,2,Herramienta para Verificar nivel de aceite
710,351,40,2,Herramienta para Verificar nivel de aceite
711,352,39,2,Herramienta para Verificar silenciador
712,352,5,2,Herramienta para Verificar silenciador
713,352,40,2,Herramienta para Verificar silenciador
714,353,24,2,Herramienta para Verificar bomba de combustible
715,354,38,1,Herramienta para Engrasar articulaciones
716,354,21,2,Herramienta para Engrasar articulaciones
717,354,7,1,Herramienta para Engrasar articulaciones
718,355,58,1,Herramienta para Revisar mangueras
719,355,25,1,Herramienta para Revisar mangueras
720,356,26,2,Herramienta para Limpiar filtros de aire acondicionado
721,356,24,2,Herramienta para Limpiar filtros de aire acondicionado
722,356,29,1,Herramienta para Limpiar filtros de aire acondicionado
723,357,56,2,Herramienta para Cambiar filtro de aceite
724,357,13,2,Herramienta para Cambiar filtro de aceite
725,358,59,2,Herramienta para Revisar nivel de refrigerante
726,359,26,2,Herramienta para Engrasar articulaciones
727,359,48,1,Herramienta para Engrasar articulaciones
728,359,29,2,Herramienta para Engrasar articulaciones
729,360,41,1,Herramienta para Ajustar embrague
730,360,18,2,Herramienta para Ajustar embrague
731,361,16,2,Herramienta para Revisar inyectores
732,361,24,2,Herramienta para Revisar inyectores
733,361,31,2,Herramienta para Revisar inyectores
734,362,55,2,Herramienta para Verificar juego
735,362,9,2,Herramienta para Verificar juego
736,363,30,1,Herramienta para Revisar asiento
737,363,46,1,Herramienta para Revisar asiento
738,363,9,2,Herramienta para Revisar asiento
739,364,1,1,Herramienta para Ajustar embrague
740,364,20,1,Herramienta para Ajustar embrague
741,365,6,1,Herramienta para Verificar pasadores
742,365,15,1,Herramienta para Verificar pasadores
743,365,3,1,Herramienta para Verificar pasadores
744,366,49,2,Herramienta para Inspeccionar conexiones
745,366,26,2,Herramienta para Inspeccionar conexiones
746,366,1,2,Herramienta para Inspeccionar conexiones
747,367,46,2,Herramienta para Inspeccionar DPF
748,367,59,1,Herramienta para Inspeccionar DPF
749,367,18,2,Herramienta para Inspeccionar DPF
750,368,55,2,Herramienta para Verificar funcionamiento de motor
751,368,58,2,Herramienta para Verificar funcionamiento de motor
752,369,52,2,Herramienta para Inspeccionar rodillos
753,369,53,2,Herramienta para Inspeccionar rodillos
754,369,39,1,Herramienta para Inspeccionar rodillos
755,370,11,2,Herramienta para Inspección visual
756,371,30,1,Herramienta para Verificar presión
757,372,30,2,Herramienta para Verificar nivel de aceite
758,372,21,1,Herramienta para Verificar nivel de aceite
759,373,39,2,Herramienta para Revisar pastillas
760,374,41,2,Herramienta para Verificar controles
761,375,3,1,Herramienta para Cambiar filtro de aceite
762,375,35,2,Herramienta para Cambiar filtro de aceite
763,376,53,1,Herramienta para Engrasar puntos de lubricación
764,377,21,2,Herramienta para Verificar termostato
765,377,45,1,Herramienta para Verificar termostato
766,378,27,2,Herramienta para Verificar nivel de aceite
767,379,15,2,Herramienta para Revisar dientes
768,379,12,1,Herramienta para Revisar dientes
769,380,48,1,Herramienta para Revisar asiento
770,381,39,1,Herramienta para Verificar líquido de frenos
771,381,32,2,Herramienta para Verificar líquido de frenos
772,382,18,2,Herramienta para Cambiar filtro de aire
773,383,29,2,Herramienta para Inspeccionar desgaste
774,383,55,1,Herramienta para Inspeccionar desgaste
775,383,4,2,Herramienta para Inspeccionar desgaste
776,384,12,1,Herramienta para Revisar nivel de refrigerante
777,384,26,2,Herramienta para Revisar nivel de refrigerante
778,384,34,2,Herramienta para Revisar nivel de refrigerante
779,385,5,2,Herramienta para Reparar abolladuras
780,386,3,2,Herramienta para Verificar bomba de combustible
781,386,58,1,Herramienta para Verificar bomba de combustible
782,386,51,2,Herramienta para Verificar bomba de combustible
783,387,22,1,Herramienta para Revisar tensión de cadena
784,387,24,1,Herramienta para Revisar tensión de cadena
785,388,9,2,Herramienta para Verificar silenciador
786,388,32,2,Herramienta para Verificar silenciador
787,389,47,2,Herramienta para Ajustar embrague
788,390,33,2,Herramienta para Revisar bomba de dirección
789,391,4,1,Herramienta para Verificar alternador
790,391,49,2,Herramienta para Verificar alternador
791,391,31,2,Herramienta para Verificar alternador
792,392,10,1,Herramienta para Cambiar aceite hidráulico
793,393,40,2,Herramienta para Revisar convertidor
794,394,1,1,Herramienta para Limpiar radiador
795,395,3,2,Herramienta para Verificar líquido de frenos
796,395,31,1,Herramienta para Verificar líquido de frenos
797,395,56,2,Herramienta para Verificar líquido de frenos
798,396,58,2,Herramienta para Rotar neumáticos
799,396,16,1,Herramienta para Rotar neumáticos
800,396,6,1,Herramienta para Rotar neumáticos
801,397,42,2,Herramienta para Revisar batería
802,397,46,1,Herramienta para Revisar batería
803,398,56,2,Herramienta para Verificar juego
804,398,57,2,Herramienta para Verificar juego
805,399,53,2,Herramienta para Revisar tubo de escape
806,399,27,1,Herramienta para Revisar tubo de escape
807,400,28,1,Herramienta para Revisar nivel de refrigerante
808,400,16,2,Herramienta para Revisar nivel de refrigerante
809,401,33,1,Herramienta para Cambiar filtro de aceite
810,401,35,2,Herramienta para Cambiar filtro de aceite
811,402,54,2,Herramienta para Reparar abolladuras
812,402,10,1,Herramienta para Reparar abolladuras
813,403,11,1,Herramienta para Revisar dientes
814,403,54,1,Herramienta para Revisar dientes
815,404,14,1,Herramienta para Revisar inyectores
816,404,48,1,Herramienta para Revisar inyectores
817,405,51,1,Herramienta para Verificar cilindros
818,405,33,2,Herramienta para Verificar cilindros
819,406,58,2,Herramienta para Revisar inyectores
820,406,44,2,Herramienta para Revisar inyectores
821,406,38,1,Herramienta para Revisar inyectores
822,407,32,1,Herramienta para Cambiar aceite hidráulico
823,408,38,1,Herramienta para Rotar neumáticos
824,408,44,1,Herramienta para Rotar neumáticos
825,408,5,1,Herramienta para Rotar neumáticos
826,409,17,2,Herramienta para Pintar partes oxidadas
827,409,6,1,Herramienta para Pintar partes oxidadas
828,410,14,2,Herramienta para Verificar funcionamiento de motor
829,410,46,1,Herramienta para Verificar funcionamiento de motor
830,411,40,1,Herramienta para Inspeccionar rodillos
831,411,14,1,Herramienta para Inspeccionar rodillos
832,412,21,1,Herramienta para Cambiar aceite de motor
833,412,43,2,Herramienta para Cambiar aceite de motor
834,412,13,1,Herramienta para Cambiar aceite de motor
835,413,8,1,Herramienta para Revisar dientes
836,414,53,1,Herramienta para Verificar líquido de frenos
837,414,38,1,Herramienta para Verificar líquido de frenos
838,415,2,1,Herramienta para Verificar juego
839,415,32,2,Herramienta para Verificar juego
840,416,1,1,Herramienta para Verificar controles
841,416,30,2,Herramienta para Verificar controles
842,416,44,2,Herramienta para Verificar controles
843,417,57,1,Herramienta para Rotar neumáticos
844,418,35,2,Herramienta para Verificar bomba de combustible
845,418,53,2,Herramienta para Verificar bomba de combustible
846,418,27,2,Herramienta para Verificar bomba de combustible
847,419,20,2,Herramienta para Revisar nivel de refrigerante
848,419,9,1,Herramienta para Revisar nivel de refrigerante
849,419,10,2,Herramienta para Revisar nivel de refrigerante
850,420,41,1,Herramienta para Verificar nivel de aceite
851,421,21,2,Herramienta para Engrasar articulaciones
852,421,50,2,Herramienta para Engrasar articulaciones
853,421,44,1,Herramienta para Engrasar articulaciones
854,422,59,2,Herramienta para Revisar asiento
855,423,3,1,Herramienta para Verificar pasadores
856,424,30,1,Herramienta para Revisar mangueras
857,424,42,1,Herramienta para Revisar mangueras
858,424,6,2,Herramienta para Revisar mangueras
859,425,45,2,Herramienta para Ajustar embrague
860,425,43,1,Herramienta para Ajustar embrague
861,426,36,2,Herramienta para Cambiar aceite hidráulico
862,426,27,1,Herramienta para Cambiar aceite hidráulico
863,426,20,2,Herramienta para Cambiar aceite hidráulico
864,427,4,2,Herramienta para Reparar abolladuras
865,428,60,2,Herramienta para Revisar tubo de escape
