id,actividad_id,insumo_id,cantidad,unidad,especificaciones,costo_unitario
469,188,3,7.26,Litro,Para Tren de Rodaje,28.41
470,189,28,9.14,Unidad,Para Sistema de Combustible,1350.76
471,190,10,2.09,Unidad,Para Sistema Hidráulico,76.95
472,190,53,9.44,Unidad,Para Sistema Hidráulico,314.96
473,190,80,4.56,Unidad,Para Sistema Hidráulico,91.42
474,190,79,9.25,Kg,Para Sistema Hidráulico,13.21
475,191,32,9.64,Rollo,Para Neumáticos,13.99
476,192,46,6.8,Unidad,Para Sistema de Refrigeración,2133.66
477,192,68,8.74,Unidad,Para Sistema de Refrigeración,5.19
478,192,40,2.1,Kg,Para Sistema de Refrigeración,13.22
479,192,18,9.61,Unidad,Para Sistema de Refrigeración,168.23
480,193,30,2.45,Kg,Para Sistema Eléctrico,9.85
481,193,53,6.57,Unidad,Para Sistema Eléctrico,314.96
482,193,20,1.66,Metro,Para Sistema Eléctrico,23.25
483,194,12,2.69,Unidad,Para Sistema de Lubricación,112.53
484,194,77,2.61,Litro,Para Sistema de Lubricación,19.39
485,194,3,9.5,Litro,Para Sistema de Lubricación,28.41
486,194,79,4.47,Kg,Para Sistema de Lubricación,13.21
487,195,51,1.48,Unidad,Para Sistema de Dirección,285.17
488,195,27,9.17,Unidad,Para Sistema de Dirección,39.85
489,195,76,1.99,Unidad,Para Sistema de Dirección,102.65
490,195,33,2.11,Rollo,Para Sistema de Dirección,10.95
491,196,71,5.49,Metro,Para Sistema de Transmisión,80.71
492,196,52,4.8,Metro,Para Sistema de Transmisión,30.6
493,197,46,1.28,Unidad,Para Sistema de Frenos,2133.66
494,197,39,9.92,Litro,Para Sistema de Frenos,19.86
495,197,49,6.5,Unidad,Para Sistema de Frenos,4020.01
496,198,6,2.8,Kg,Para Tren de Rodaje,15.65
497,199,28,4.68,Unidad,Para Neumáticos,1350.76
498,199,27,4.9,Unidad,Para Neumáticos,39.85
499,200,61,2.33,Metro,Para Sistema de Frenos,55.11
500,200,12,5.34,Unidad,Para Sistema de Frenos,112.53
501,200,3,1.23,Litro,Para Sistema de Frenos,28.41
502,201,14,5.11,Litro,Para Sistema de Transmisión,41.95
503,201,77,9.02,Litro,Para Sistema de Transmisión,19.39
504,201,21,6.68,Unidad,Para Sistema de Transmisión,4.69
505,201,69,4.95,Rollo,Para Sistema de Transmisión,11.83
506,202,58,2.9,Unidad,Para Motor,83.68
507,202,80,8.98,Unidad,Para Motor,91.42
508,202,64,0.94,Litro,Para Motor,37.39
509,202,37,8.24,Unidad,Para Motor,4664.11
510,203,19,6.21,Unidad,Para Sistema Hidráulico,692.57
511,203,6,9.32,Kg,Para Sistema Hidráulico,15.65
512,204,68,8.39,Unidad,Para Carrocería,5.19
513,204,64,9.46,Litro,Para Carrocería,37.39
514,204,37,1.37,Unidad,Para Carrocería,4664.11
515,204,20,4.94,Metro,Para Carrocería,23.25
516,205,60,1.38,Unidad,Para Sistema Eléctrico,32.67
517,205,33,4.37,Rollo,Para Sistema Eléctrico,10.95
518,205,32,9.6,Rollo,Para Sistema Eléctrico,13.99
519,206,75,8.56,Kg,Para Cabina,15.27
520,206,18,6.1,Unidad,Para Cabina,168.23
521,207,24,6.15,Unidad,Para Sistema de Combustible,44.49
522,207,45,7.11,Unidad,Para Sistema de Combustible,103.68
523,207,10,5.88,Unidad,Para Sistema de Combustible,76.95
524,207,6,7.34,Kg,Para Sistema de Combustible,15.65
525,208,57,2.93,Unidad,Para Cuchara y Brazo,32.3
526,208,31,5.12,Unidad,Para Cuchara y Brazo,24.59
527,209,37,2.81,Unidad,Para Sistema de Refrigeración,4664.11
528,209,13,9.36,Litro,Para Sistema de Refrigeración,21.42
529,209,68,6.6,Unidad,Para Sistema de Refrigeración,5.19
530,210,17,8.94,Unidad,Para Cabina,2959.45
531,210,40,4.21,Kg,Para Cabina,13.22
532,210,67,0.78,Litro,Para Cabina,32.63
533,211,75,4.18,Kg,Para Sistema Eléctrico,15.27
534,211,78,2.96,Unidad,Para Sistema Eléctrico,57.81
535,211,53,2.19,Unidad,Para Sistema Eléctrico,314.96
536,212,57,0.94,Unidad,Para Filtros,32.3
537,212,53,7.7,Unidad,Para Filtros,314.96
538,212,45,1.62,Unidad,Para Filtros,103.68
539,212,5,8.88,Kg,Para Filtros,19.17
540,213,26,8.1,Metro,Para Sistema de Combustible,66.92
541,214,33,7.3,Rollo,Para Sistema de Dirección,10.95
542,215,9,1.56,Unidad,Para Tren de Rodaje,153.52
543,215,55,0.96,Unidad,Para Tren de Rodaje,1559.76
544,215,73,7.98,Metro,Para Tren de Rodaje,26.21
545,216,65,9.58,Litro,Para Sistema Hidráulico,16.21
546,217,1,5.3,Litro,Para Motor,22.6
547,218,46,7.4,Unidad,Para Carrocería,2133.66
548,218,18,9.12,Unidad,Para Carrocería,168.23
549,219,7,6.59,Unidad,Para Sistema de Dirección,54.31
550,219,46,8.31,Unidad,Para Sistema de Dirección,2133.66
551,219,14,7.34,Litro,Para Sistema de Dirección,41.95
552,220,55,7.67,Unidad,Para Cabina,1559.76
553,220,30,9.53,Kg,Para Cabina,9.85
554,221,69,4.66,Rollo,Para Tren de Rodaje,11.83
555,221,63,6.18,Unidad,Para Tren de Rodaje,108.41
556,221,50,5.06,Litro,Para Tren de Rodaje,26.83
557,221,71,8.87,Metro,Para Tren de Rodaje,80.71
558,222,22,9.96,Unidad,Para Sistema de Transmisión,45.22
559,222,17,2.03,Unidad,Para Sistema de Transmisión,2959.45
560,223,54,8.47,Unidad,Para Cabina,289.96
561,223,10,9.75,Unidad,Para Cabina,76.95
562,223,68,0.92,Unidad,Para Cabina,5.19
563,223,76,0.79,Unidad,Para Cabina,102.65
564,224,74,5.31,Unidad,Para Motor,1428.35
565,225,7,7.91,Unidad,Para Neumáticos,54.31
566,225,4,8.88,Litro,Para Neumáticos,24.05
567,225,39,7.87,Litro,Para Neumáticos,19.86
568,226,10,8.09,Unidad,Para Sistema Hidráulico,76.95
569,227,75,8.88,Kg,Para Sistema de Dirección,15.27
570,228,39,9.6,Litro,Para Sistema de Escape,19.86
571,228,64,8.5,Litro,Para Sistema de Escape,37.39
572,229,13,6.88,Litro,Para Sistema Eléctrico,21.42
573,229,48,4.26,Kg,Para Sistema Eléctrico,13.54
574,229,77,9.36,Litro,Para Sistema Eléctrico,19.39
575,230,22,7.97,Unidad,Para Filtros,45.22
576,230,61,1.71,Metro,Para Filtros,55.11
577,230,70,1.43,Litro,Para Filtros,18.43
578,230,71,7.94,Metro,Para Filtros,80.71
579,231,15,9.74,Litro,Para Sistema de Frenos,22.71
580,231,68,8.07,Unidad,Para Sistema de Frenos,5.19
581,231,63,1.78,Unidad,Para Sistema de Frenos,108.41
582,231,11,3.66,Unidad,Para Sistema de Frenos,182.04
583,232,6,9.41,Kg,Para Cabina,15.65
584,232,41,9.25,Unidad,Para Cabina,55.7
585,233,3,4.37,Litro,Para Carrocería,28.41
586,233,34,8.66,Unidad,Para Carrocería,53.29
587,233,7,9.46,Unidad,Para Carrocería,54.31
588,233,46,8.61,Unidad,Para Carrocería,2133.66
589,234,49,2.94,Unidad,Para Sistema de Lubricación,4020.01
590,235,27,8.21,Unidad,Para Sistema Hidráulico,39.85
591,236,76,1.65,Unidad,Para Sistema de Refrigeración,102.65
592,236,42,7.03,Unidad,Para Sistema de Refrigeración,88.45
593,236,1,4.2,Litro,Para Sistema de Refrigeración,22.6
594,237,30,4.93,Kg,Para Motor,9.85
595,237,13,3.22,Litro,Para Motor,21.42
596,237,14,5.71,Litro,Para Motor,41.95
597,238,50,8.38,Litro,Para Filtros,26.83
598,238,37,5.73,Unidad,Para Filtros,4664.11
599,239,64,8.75,Litro,Para Sistema de Frenos,37.39
600,239,23,1.34,Unidad,Para Sistema de Frenos,77.47
601,239,71,5.84,Metro,Para Sistema de Frenos,80.71
602,239,16,8.54,Unidad,Para Sistema de Frenos,3964.04
603,240,17,5.58,Unidad,Para Cuchara y Brazo,2959.45
604,241,50,7.04,Litro,Para Neumáticos,26.83
605,241,37,8.7,Unidad,Para Neumáticos,4664.11
606,242,48,6.49,Kg,Para Sistema de Frenos,13.54
607,243,75,2.32,Kg,Para Sistema de Combustible,15.27
608,243,8,6.16,Unidad,Para Sistema de Combustible,38.39
609,243,78,4.86,Unidad,Para Sistema de Combustible,57.81
610,243,27,8.98,Unidad,Para Sistema de Combustible,39.85
611,244,34,1.6,Unidad,Para Sistema de Escape,53.29
612,245,24,5.72,Unidad,Para Cuchara y Brazo,44.49
613,245,7,1.53,Unidad,Para Cuchara y Brazo,54.31
614,245,66,7.36,Unidad,Para Cuchara y Brazo,87.62
615,246,1,7.87,Litro,Para Motor,22.6
616,246,12,5.86,Unidad,Para Motor,112.53
617,246,29,1.96,Unidad,Para Motor,2962.21
618,247,60,4.42,Unidad,Para Sistema de Lubricación,32.67
619,247,67,8.82,Litro,Para Sistema de Lubricación,32.63
620,247,34,7.69,Unidad,Para Sistema de Lubricación,53.29
621,248,37,0.96,Unidad,Para Neumáticos,4664.11
622,249,27,7.91,Unidad,Para Sistema de Dirección,39.85
623,249,17,5.9,Unidad,Para Sistema de Dirección,2959.45
624,250,42,9.01,Unidad,Para Tren de Rodaje,88.45
625,250,15,6.9,Litro,Para Tren de Rodaje,22.71
626,250,18,2.09,Unidad,Para Tren de Rodaje,168.23
627,250,5,9.65,Kg,Para Tren de Rodaje,19.17
628,251,69,7.52,Rollo,Para Carrocería,11.83
629,251,13,3.67,Litro,Para Carrocería,21.42
630,251,64,5.22,Litro,Para Carrocería,37.39
631,251,67,3.04,Litro,Para Carrocería,32.63
632,252,50,6.62,Litro,Para Sistema de Combustible,26.83
633,252,55,1.15,Unidad,Para Sistema de Combustible,1559.76
634,252,20,4.48,Metro,Para Sistema de Combustible,23.25
635,253,57,8.39,Unidad,Para Sistema de Frenos,32.3
636,254,59,2.88,Kg,Para Sistema de Transmisión,15.9
637,254,68,9.28,Unidad,Para Sistema de Transmisión,5.19
638,254,42,5.93,Unidad,Para Sistema de Transmisión,88.45
639,255,4,7.07,Litro,Para Sistema Hidráulico,24.05
640,255,21,8.5,Unidad,Para Sistema Hidráulico,4.69
641,256,5,9.9,Kg,Para Sistema de Lubricación,19.17
642,256,78,3.39,Unidad,Para Sistema de Lubricación,57.81
643,256,25,8.42,Unidad,Para Sistema de Lubricación,252.67
644,256,31,6.63,Unidad,Para Sistema de Lubricación,24.59
645,257,77,4.92,Litro,Para Motor,19.39
646,257,13,9.72,Litro,Para Motor,21.42
647,257,18,8.42,Unidad,Para Motor,168.23
648,258,10,1.8,Unidad,Para Filtros,76.95
649,258,34,4.88,Unidad,Para Filtros,53.29
650,259,78,1.91,Unidad,Para Tren de Rodaje,57.81
651,259,40,3.2,Kg,Para Tren de Rodaje,13.22
652,259,25,1.95,Unidad,Para Tren de Rodaje,252.67
653,260,13,3.47,Litro,Para Cabina,21.42
654,260,71,4.54,Metro,Para Cabina,80.71
655,260,65,5.09,Litro,Para Cabina,16.21
656,260,20,1.21,Metro,Para Cabina,23.25
657,261,2,6.24,Litro,Para Sistema de Dirección,18.63
658,261,55,6.3,Unidad,Para Sistema de Dirección,1559.76
659,261,25,8.97,Unidad,Para Sistema de Dirección,252.67
660,261,13,3.45,Litro,Para Sistema de Dirección,21.42
661,262,4,3.08,Litro,Para Cuchara y Brazo,24.05
662,262,47,4.74,Rollo,Para Cuchara y Brazo,10.46
663,262,62,8.35,Unidad,Para Cuchara y Brazo,2513.71
664,263,28,0.82,Unidad,Para Sistema Eléctrico,1350.76
665,263,71,1.84,Metro,Para Sistema Eléctrico,80.71
666,264,22,7.35,Unidad,Para Sistema de Refrigeración,45.22
667,264,23,2.22,Unidad,Para Sistema de Refrigeración,77.47
668,264,50,6.34,Litro,Para Sistema de Refrigeración,26.83
669,264,19,1.92,Unidad,Para Sistema de Refrigeración,692.57
670,265,37,7.89,Unidad,Para Carrocería,4664.11
671,265,56,7.51,Unidad,Para Carrocería,810.73
672,265,35,4.16,Unidad,Para Carrocería,5.78
673,265,73,5.04,Metro,Para Carrocería,26.21
674,266,73,1.54,Metro,Para Cabina,26.21
675,267,74,9.88,Unidad,Para Sistema de Frenos,1428.35
676,267,62,2.79,Unidad,Para Sistema de Frenos,2513.71
677,267,33,4.23,Rollo,Para Sistema de Frenos,10.95
678,267,72,4.07,Unidad,Para Sistema de Frenos,879.87
679,268,54,8.42,Unidad,Para Sistema Hidráulico,289.96
680,268,18,7.64,Unidad,Para Sistema Hidráulico,168.23
681,268,22,8.74,Unidad,Para Sistema Hidráulico,45.22
682,268,25,8.25,Unidad,Para Sistema Hidráulico,252.67
683,269,30,1.27,Kg,Para Sistema de Refrigeración,9.85
684,269,13,7.41,Litro,Para Sistema de Refrigeración,21.42
685,269,71,8.75,Metro,Para Sistema de Refrigeración,80.71
686,270,12,3.36,Unidad,Para Sistema Eléctrico,112.53
687,270,13,7.77,Litro,Para Sistema Eléctrico,21.42
688,271,27,9.05,Unidad,Para Carrocería,39.85
689,271,19,5.08,Unidad,Para Carrocería,692.57
690,271,1,5.45,Litro,Para Carrocería,22.6
691,272,4,3.15,Litro,Para Sistema de Escape,24.05
692,272,60,2.95,Unidad,Para Sistema de Escape,32.67
693,272,8,3.72,Unidad,Para Sistema de Escape,38.39
694,273,79,1.11,Kg,Para Sistema de Lubricación,13.21
695,274,60,1.46,Unidad,Para Sistema de Dirección,32.67
696,274,64,2.9,Litro,Para Sistema de Dirección,37.39
697,274,41,5.98,Unidad,Para Sistema de Dirección,55.7
698,274,63,7.57,Unidad,Para Sistema de Dirección,108.41
699,275,64,9.31,Litro,Para Motor,37.39
700,275,4,9.52,Litro,Para Motor,24.05
701,276,21,3.08,Unidad,Para Sistema de Transmisión,4.69
702,276,63,6.44,Unidad,Para Sistema de Transmisión,108.41
703,277,50,8.12,Litro,Para Neumáticos,26.83
704,278,2,2.64,Litro,Para Sistema de Combustible,18.63
705,278,57,7.42,Unidad,Para Sistema de Combustible,32.3
706,279,53,9.07,Unidad,Para Tren de Rodaje,314.96
707,279,60,1.15,Unidad,Para Tren de Rodaje,32.67
708,279,13,6.71,Litro,Para Tren de Rodaje,21.42
709,279,62,4.65,Unidad,Para Tren de Rodaje,2513.71
710,280,43,4.69,Unidad,Para Sistema de Refrigeración,55.3
711,281,74,4.56,Unidad,Para Sistema de Combustible,1428.35
712,281,75,6.9,Kg,Para Sistema de Combustible,15.27
713,282,5,9.97,Kg,Para Carrocería,19.17
714,282,23,8.44,Unidad,Para Carrocería,77.47
715,282,70,7.33,Litro,Para Carrocería,18.43
716,283,69,2.03,Rollo,Para Sistema Eléctrico,11.83
717,283,3,1.31,Litro,Para Sistema Eléctrico,28.41
718,283,46,3.11,Unidad,Para Sistema Eléctrico,2133.66
719,284,74,0.87,Unidad,Para Filtros,1428.35
720,284,29,3.9,Unidad,Para Filtros,2962.21
721,284,38,6.39,Litro,Para Filtros,21.04
722,285,27,8.97,Unidad,Para Neumáticos,39.85
723,286,24,9.44,Unidad,Para Sistema de Lubricación,44.49
724,286,73,8.92,Metro,Para Sistema de Lubricación,26.21
725,286,1,0.69,Litro,Para Sistema de Lubricación,22.6
726,287,80,1.53,Unidad,Para Sistema de Frenos,91.42
727,287,32,7.1,Rollo,Para Sistema de Frenos,13.99
728,288,68,5.24,Unidad,Para Sistema de Transmisión,5.19
729,288,19,6.79,Unidad,Para Sistema de Transmisión,692.57
730,289,71,4.32,Metro,Para Sistema Hidráulico,80.71
731,289,30,7.49,Kg,Para Sistema Hidráulico,9.85
732,290,28,7.95,Unidad,Para Sistema de Dirección,1350.76
733,290,44,3.05,Litro,Para Sistema de Dirección,22.01
734,290,63,2.04,Unidad,Para Sistema de Dirección,108.41
735,290,30,6.32,Kg,Para Sistema de Dirección,9.85
736,291,70,6.36,Litro,Para Cabina,18.43
737,291,36,8.45,Unidad,Para Cabina,867.16
738,292,65,0.87,Litro,Para Cuchara y Brazo,16.21
739,292,3,8.45,Litro,Para Cuchara y Brazo,28.41
740,292,47,8.29,Rollo,Para Cuchara y Brazo,10.46
741,292,71,4.97,Metro,Para Cuchara y Brazo,80.71
742,293,57,9.1,Unidad,Para Motor,32.3
743,294,48,1.39,Kg,Para Sistema de Lubricación,13.54
744,294,33,9.98,Rollo,Para Sistema de Lubricación,10.95
745,295,78,6.14,Unidad,Para Carrocería,57.81
746,296,38,6.76,Litro,Para Sistema de Transmisión,21.04
747,296,64,1.19,Litro,Para Sistema de Transmisión,37.39
748,297,51,8.25,Unidad,Para Filtros,285.17
749,297,24,3.21,Unidad,Para Filtros,44.49
750,297,74,5.39,Unidad,Para Filtros,1428.35
751,297,58,4.16,Unidad,Para Filtros,83.68
752,298,51,3.64,Unidad,Para Cabina,285.17
753,299,24,5.21,Unidad,Para Sistema de Escape,44.49
754,299,47,1.2,Rollo,Para Sistema de Escape,10.46
755,300,6,5.15,Kg,Para Sistema Hidráulico,15.65
756,300,77,5.71,Litro,Para Sistema Hidráulico,19.39
757,300,15,2.15,Litro,Para Sistema Hidráulico,22.71
758,301,78,9.56,Unidad,Para Cuchara y Brazo,57.81
759,302,78,8.24,Unidad,Para Sistema de Frenos,57.81
760,302,72,9.65,Unidad,Para Sistema de Frenos,879.87
761,302,77,9.42,Litro,Para Sistema de Frenos,19.39
762,303,44,1.84,Litro,Para Sistema de Escape,22.01
763,303,10,2.8,Unidad,Para Sistema de Escape,76.95
764,303,2,5.89,Litro,Para Sistema de Escape,18.63
765,304,37,9.0,Unidad,Para Cabina,4664.11
766,304,15,4.8,Litro,Para Cabina,22.71
767,305,66,5.37,Unidad,Para Filtros,87.62
768,305,25,5.36,Unidad,Para Filtros,252.67
769,305,16,3.63,Unidad,Para Filtros,3964.04
770,305,22,9.67,Unidad,Para Filtros,45.22
771,306,58,9.77,Unidad,Para Sistema de Lubricación,83.68
772,306,21,2.27,Unidad,Para Sistema de Lubricación,4.69
773,307,5,6.24,Kg,Para Sistema de Combustible,19.17
774,307,26,5.2,Metro,Para Sistema de Combustible,66.92
775,308,73,2.76,Metro,Para Neumáticos,26.21
776,308,77,8.31,Litro,Para Neumáticos,19.39
777,308,37,7.21,Unidad,Para Neumáticos,4664.11
778,309,56,7.82,Unidad,Para Sistema de Refrigeración,810.73
779,309,25,2.49,Unidad,Para Sistema de Refrigeración,252.67
780,309,68,0.59,Unidad,Para Sistema de Refrigeración,5.19
781,309,44,9.28,Litro,Para Sistema de Refrigeración,22.01
782,310,45,4.31,Unidad,Para Sistema de Dirección,103.68
783,310,4,2.71,Litro,Para Sistema de Dirección,24.05
784,311,8,0.88,Unidad,Para Cabina,38.39
785,311,15,7.78,Litro,Para Cabina,22.71
786,312,61,3.48,Metro,Para Sistema Eléctrico,55.11
787,312,65,3.85,Litro,Para Sistema Eléctrico,16.21
788,313,33,5.44,Rollo,Para Sistema Hidráulico,10.95
789,313,50,3.26,Litro,Para Sistema Hidráulico,26.83
790,313,3,3.75,Litro,Para Sistema Hidráulico,28.41
791,314,66,0.72,Unidad,Para Sistema de Lubricación,87.62
792,314,37,9.16,Unidad,Para Sistema de Lubricación,4664.11
793,315,45,3.72,Unidad,Para Cuchara y Brazo,103.68
794,315,66,1.53,Unidad,Para Cuchara y Brazo,87.62
795,315,9,7.3,Unidad,Para Cuchara y Brazo,153.52
796,316,15,1.46,Litro,Para Sistema de Dirección,22.71
797,316,41,6.98,Unidad,Para Sistema de Dirección,55.7
798,317,7,3.95,Unidad,Para Filtros,54.31
799,317,15,4.04,Litro,Para Filtros,22.71
800,318,63,6.61,Unidad,Para Neumáticos,108.41
801,318,9,4.52,Unidad,Para Neumáticos,153.52
802,318,46,6.66,Unidad,Para Neumáticos,2133.66
803,319,36,5.45,Unidad,Para Sistema de Transmisión,867.16
804,319,19,2.82,Unidad,Para Sistema de Transmisión,692.57
805,319,8,6.32,Unidad,Para Sistema de Transmisión,38.39
806,319,37,5.42,Unidad,Para Sistema de Transmisión,4664.11
807,320,11,3.06,Unidad,Para Sistema de Frenos,182.04
808,320,28,2.97,Unidad,Para Sistema de Frenos,1350.76
809,321,7,2.01,Unidad,Para Tren de Rodaje,54.31
810,321,29,4.3,Unidad,Para Tren de Rodaje,2962.21
811,321,43,7.34,Unidad,Para Tren de Rodaje,55.3
812,322,32,8.98,Rollo,Para Cuchara y Brazo,13.99
813,323,63,9.29,Unidad,Para Carrocería,108.41
814,323,76,4.17,Unidad,Para Carrocería,102.65
815,323,4,9.87,Litro,Para Carrocería,24.05
816,323,77,5.54,Litro,Para Carrocería,19.39
817,324,67,4.45,Litro,Para Neumáticos,32.63
818,324,8,5.13,Unidad,Para Neumáticos,38.39
819,325,35,4.9,Unidad,Para Sistema de Combustible,5.78
820,325,80,2.63,Unidad,Para Sistema de Combustible,91.42
821,325,54,2.54,Unidad,Para Sistema de Combustible,289.96
822,325,42,4.53,Unidad,Para Sistema de Combustible,88.45
823,326,79,9.17,Kg,Para Sistema de Refrigeración,13.21
824,326,62,1.15,Unidad,Para Sistema de Refrigeración,2513.71
825,326,32,1.47,Rollo,Para Sistema de Refrigeración,13.99
826,326,53,6.54,Unidad,Para Sistema de Refrigeración,314.96
827,327,56,4.74,Unidad,Para Sistema de Dirección,810.73
828,327,55,2.56,Unidad,Para Sistema de Dirección,1559.76
829,328,21,6.35,Unidad,Para Sistema de Lubricación,4.69
830,328,65,8.5,Litro,Para Sistema de Lubricación,16.21
831,329,21,6.68,Unidad,Para Filtros,4.69
832,330,4,7.22,Litro,Para Sistema Eléctrico,24.05
833,331,7,0.65,Unidad,Para Cabina,54.31
834,331,36,0.61,Unidad,Para Cabina,867.16
835,331,76,6.65,Unidad,Para Cabina,102.65
836,331,35,0.99,Unidad,Para Cabina,5.78
837,332,5,1.08,Kg,Para Sistema de Frenos,19.17
838,332,36,7.87,Unidad,Para Sistema de Frenos,867.16
839,332,66,7.64,Unidad,Para Sistema de Frenos,87.62
840,333,70,5.22,Litro,Para Sistema Hidráulico,18.43
841,333,67,6.41,Litro,Para Sistema Hidráulico,32.63
842,334,55,6.73,Unidad,Para Sistema de Escape,1559.76
843,335,58,9.78,Unidad,Para Sistema de Refrigeración,83.68
844,335,61,7.84,Metro,Para Sistema de Refrigeración,55.11
845,336,9,8.03,Unidad,Para Sistema de Dirección,153.52
846,337,60,4.94,Unidad,Para Sistema de Lubricación,32.67
847,337,54,4.08,Unidad,Para Sistema de Lubricación,289.96
848,338,42,3.04,Unidad,Para Carrocería,88.45
849,338,61,6.36,Metro,Para Carrocería,55.11
850,339,36,8.93,Unidad,Para Cuchara y Brazo,867.16
851,340,80,3.75,Unidad,Para Sistema de Transmisión,91.42
852,340,2,4.54,Litro,Para Sistema de Transmisión,18.63
853,341,16,7.84,Unidad,Para Neumáticos,3964.04
854,341,60,3.71,Unidad,Para Neumáticos,32.67
855,341,17,9.3,Unidad,Para Neumáticos,2959.45
856,342,73,8.51,Metro,Para Sistema de Frenos,26.21
857,342,64,8.81,Litro,Para Sistema de Frenos,37.39
858,343,46,9.46,Unidad,Para Sistema de Combustible,2133.66
859,344,23,5.21,Unidad,Para Filtros,77.47
860,344,24,6.1,Unidad,Para Filtros,44.49
861,344,21,2.33,Unidad,Para Filtros,4.69
862,345,23,6.12,Unidad,Para Sistema de Escape,77.47
863,345,43,5.54,Unidad,Para Sistema de Escape,55.3
864,346,20,2.32,Metro,Para Cabina,23.25
865,346,45,7.12,Unidad,Para Cabina,103.68
866,346,33,1.91,Rollo,Para Cabina,10.95
867,347,43,7.6,Unidad,Para Sistema Eléctrico,55.3
868,347,23,6.66,Unidad,Para Sistema Eléctrico,77.47
869,347,29,6.58,Unidad,Para Sistema Eléctrico,2962.21
870,348,53,3.78,Unidad,Para Sistema de Refrigeración,314.96
871,349,49,7.5,Unidad,Para Sistema Eléctrico,4020.01
872,349,38,7.51,Litro,Para Sistema Eléctrico,21.04
873,349,66,7.35,Unidad,Para Sistema Eléctrico,87.62
874,350,53,9.94,Unidad,Para Sistema de Frenos,314.96
875,351,24,3.97,Unidad,Para Sistema de Lubricación,44.49
876,352,42,6.55,Unidad,Para Sistema de Escape,88.45
877,352,18,4.89,Unidad,Para Sistema de Escape,168.23
878,353,71,5.02,Metro,Para Sistema de Combustible,80.71
879,353,60,3.76,Unidad,Para Sistema de Combustible,32.67
880,353,42,1.09,Unidad,Para Sistema de Combustible,88.45
881,354,38,3.81,Litro,Para Cuchara y Brazo,21.04
882,354,20,5.31,Metro,Para Cuchara y Brazo,23.25
883,354,14,8.15,Litro,Para Cuchara y Brazo,41.95
884,354,17,4.12,Unidad,Para Cuchara y Brazo,2959.45
885,355,67,2.16,Litro,Para Sistema Hidráulico,32.63
886,355,66,3.32,Unidad,Para Sistema Hidráulico,87.62
887,355,70,5.29,Litro,Para Sistema Hidráulico,18.43
888,356,49,9.93,Unidad,Para Cabina,4020.01
889,356,61,6.22,Metro,Para Cabina,55.11
890,357,20,3.37,Metro,Para Filtros,23.25
891,358,25,2.81,Unidad,Para Motor,252.67
892,358,67,3.42,Litro,Para Motor,32.63
893,358,36,4.59,Unidad,Para Motor,867.16
894,359,79,0.67,Kg,Para Sistema de Dirección,13.21
895,359,31,8.57,Unidad,Para Sistema de Dirección,24.59
896,359,47,3.83,Rollo,Para Sistema de Dirección,10.46
897,360,47,0.89,Rollo,Para Sistema de Transmisión,10.46
898,361,6,4.34,Kg,Para Sistema de Combustible,15.65
899,361,14,7.38,Litro,Para Sistema de Combustible,41.95
900,361,11,4.44,Unidad,Para Sistema de Combustible,182.04
