id,actividad_id,insumo_id,cantidad,unidad,especificaciones,costo_unitario,costo_total
1422,1863,48,1.65,Pliego,Requerido para Verificar tablero,1.57,2.59
1423,1863,72,2.23,Unidad,Requerido para Verificar tablero,5.86,13.07
1424,1866,25,1.22,Unidad,Requerido para Inspección visual,269.56,328.86
1425,1866,64,2.48,Unidad,Requerido para Inspección visual,56.35,139.75
1426,1871,51,2.18,Unidad,Requerido para Revisar pastillas,45.82,99.89
1427,1871,57,2.26,Unidad,Requerido para Revisar pastillas,133.39,301.46
1428,1871,62,2.60,Unidad,Requerido para Revisar pastillas,99.38,258.39
1429,1873,48,4.18,Pliego,Requerido para Drenar tanque,1.57,6.56
1430,1873,7,1.17,Unidad,Requerido para Drenar tanque,40.85,47.79
1431,1877,37,3.03,Unidad,Requerido para Rotar neumáticos,1.38,4.18
1432,1877,4,4.51,Litro,Requerido para Rotar neumáticos,27.70,124.93
1433,1880,19,1.56,Unidad,Requerido para Verificar líquido de frenos,895.75,1397.37
1434,1884,33,2.53,Spray,Requerido para Revisar mangueras,16.08,40.68
1435,1884,43,2.06,Unidad,Requerido para Revisar mangueras,112.47,231.69
1436,1885,19,3.55,Unidad,Requerido para Cambiar bocinas,895.75,3179.91
1437,1885,34,2.27,Spray,Requerido para Cambiar bocinas,12.09,27.44
1438,1886,13,3.64,Litro,Requerido para Inspeccionar DPF,21.90,79.72
1439,1886,69,4.14,Litro,Requerido para Inspeccionar DPF,26.98,111.70
1440,1887,14,3.19,Litro,Requerido para Revisar tensión de cadena,32.61,104.03
1441,1887,32,3.75,Rollo,Requerido para Revisar tensión de cadena,12.22,45.83
1442,1892,54,4.49,Kg,Requerido para Ajustar válvulas,13.04,58.55
1443,1892,36,1.42,Unidad,Requerido para Ajustar válvulas,2.74,3.89
1444,1892,33,2.52,Spray,Requerido para Ajustar válvulas,16.08,40.52
1445,1895,65,2.57,Unidad,Requerido para Rotar neumáticos,1.94,4.99
1446,1895,66,3.00,Litro,Requerido para Rotar neumáticos,34.56,103.68
1447,1895,5,2.45,Kg,Requerido para Rotar neumáticos,13.83,33.88
1448,1896,55,2.62,Kg,Requerido para Revisar nivel de refrigerante,10.52,27.56
1449,1896,76,2.55,Unidad,Requerido para Revisar nivel de refrigerante,1.67,4.26
1450,1896,13,2.88,Litro,Requerido para Revisar nivel de refrigerante,21.90,63.07
1451,1897,50,4.61,Kg,Requerido para Verificar pasadores,18.78,86.58
1452,1897,39,1.92,Kit,Requerido para Verificar pasadores,47.51,91.22
1453,1899,34,2.16,Spray,Requerido para Verificar controles,12.09,26.11
1454,1901,24,2.43,Unidad,Requerido para Inspeccionar correas,42.98,104.44
1455,1901,31,1.18,Unidad,Requerido para Inspeccionar correas,25.38,29.95
1456,1905,13,2.53,Litro,Requerido para Revisar vidrios,21.90,55.41
1457,1909,16,1.98,Unidad,Requerido para Verificar líquido de frenos,4290.92,8496.02
1458,1910,76,3.60,Unidad,Requerido para Reparar pinchazo,1.67,6.01
1459,1912,9,1.60,Unidad,Requerido para Inspeccionar DPF,119.93,191.89
1460,1912,8,2.89,Unidad,Requerido para Inspeccionar DPF,41.64,120.34
1461,1913,26,1.82,Metro,Requerido para Cambiar aceite de motor,70.24,127.84
1462,1913,64,4.40,Unidad,Requerido para Cambiar aceite de motor,56.35,247.94
1463,1913,5,2.82,Kg,Requerido para Cambiar aceite de motor,13.83,39.00
1464,1914,44,3.71,Unidad,Requerido para Revisar luces de trabajo,88.15,327.04
1465,1918,22,2.99,Unidad,Requerido para Revisar cinturón de seguridad,33.32,99.63
1466,1918,49,3.48,Unidad,Requerido para Revisar cinturón de seguridad,4.68,16.29
1467,1918,80,1.44,Unidad,Requerido para Revisar cinturón de seguridad,172.31,248.13
1468,1920,68,4.87,Unidad,Requerido para Revisar convertidor,323.88,1577.30
1469,1920,5,4.37,Kg,Requerido para Revisar convertidor,13.83,60.44
1470,1920,2,1.00,Litro,Requerido para Revisar convertidor,17.88,17.88
1471,1921,35,2.41,Unidad,Requerido para Pintar partes oxidadas,2.72,6.56
1472,1921,72,1.48,Unidad,Requerido para Pintar partes oxidadas,5.86,8.67
1473,1924,46,1.18,Litro,Requerido para Revisar soportes de motor,27.33,32.25
1474,1926,32,4.47,Rollo,Requerido para Revisar tubo de escape,12.22,54.62
1475,1926,74,1.55,Unidad,Requerido para Revisar tubo de escape,217.94,337.81
1476,1926,21,3.77,Unidad,Requerido para Revisar tubo de escape,5.01,18.89
1477,1929,50,4.21,Kg,Requerido para Verificar juego,18.78,79.06
1478,1936,24,3.52,Unidad,Requerido para Verificar nivel de aceite,42.98,151.29
1479,1936,74,4.71,Unidad,Requerido para Verificar nivel de aceite,217.94,1026.50
1480,1936,78,2.68,Unidad,Requerido para Verificar nivel de aceite,3.29,8.82
1481,1945,29,2.26,Unidad,Requerido para Verificar presión,2414.37,5456.48
1482,1945,52,1.02,Unidad,Requerido para Verificar presión,218.84,223.22
1483,1946,6,4.55,Kg,Requerido para Revisar dientes,11.87,54.01
1484,1947,18,3.18,Unidad,Requerido para Verificar termostato,176.73,562.00
1485,1947,60,2.03,Unidad,Requerido para Verificar termostato,3.00,6.09
1486,1947,63,3.26,Unidad,Requerido para Verificar termostato,6.08,19.82
1487,1948,46,4.30,Litro,Requerido para Revisar tubo de escape,27.33,117.52
1488,1948,26,3.08,Metro,Requerido para Revisar tubo de escape,70.24,216.34
1489,1948,42,2.65,Unidad,Requerido para Revisar tubo de escape,14.16,37.52
1490,1950,60,4.86,Unidad,Requerido para Revisar inyectores,3.00,14.58
1491,1950,65,1.96,Unidad,Requerido para Revisar inyectores,1.94,3.80
1492,1951,16,2.99,Unidad,Requerido para Inspección visual,4290.92,12829.85
1493,1952,21,3.09,Unidad,Requerido para Engrasar crucetas,5.01,15.48
1494,1956,13,2.21,Litro,Requerido para Verificar presión,21.90,48.40
1495,1956,61,1.55,Pliego,Requerido para Verificar presión,1.73,2.68
1496,1958,41,2.44,Unidad,Requerido para Inspeccionar rodillos,0.48,1.17
1497,1961,9,3.59,Unidad,Requerido para Revisar bomba de dirección,119.93,430.55
1498,1961,46,4.87,Litro,Requerido para Revisar bomba de dirección,27.33,133.10
1499,1965,38,1.71,Unidad,Requerido para Limpiar pre-filtro,0.47,0.80
1500,1965,46,4.57,Litro,Requerido para Limpiar pre-filtro,27.33,124.90
1501,1966,72,2.72,Unidad,Requerido para Reparar pinchazo,5.86,15.94
1502,1966,40,2.94,Unidad,Requerido para Reparar pinchazo,23.36,68.68
1503,1969,71,3.48,Unidad,Requerido para Verificar funcionamiento de motor,100.49,349.71
1504,1969,48,1.17,Pliego,Requerido para Verificar funcionamiento de motor,1.57,1.84
1505,1969,35,4.86,Unidad,Requerido para Verificar funcionamiento de motor,2.72,13.22
1506,1970,15,2.98,Litro,Requerido para Engrasar articulaciones,18.94,56.44
1507,1971,19,1.56,Unidad,Requerido para Revisar mangueras,895.75,1397.37
1508,1971,38,2.92,Unidad,Requerido para Revisar mangueras,0.47,1.37
1509,1972,45,2.43,Unidad,Requerido para Revisar inyectores,58.60,142.40
1510,1972,51,4.39,Unidad,Requerido para Revisar inyectores,45.82,201.15
1511,1972,63,2.79,Unidad,Requerido para Revisar inyectores,6.08,16.96
1512,1974,20,3.47,Metro,Requerido para Engrasar articulaciones,23.31,80.89
1513,1974,21,1.85,Unidad,Requerido para Engrasar articulaciones,5.01,9.27
1514,1975,41,3.74,Unidad,Requerido para Revisar convertidor,0.48,1.80
1515,1975,76,1.23,Unidad,Requerido para Revisar convertidor,1.67,2.05
1516,1981,42,4.84,Unidad,Requerido para Revisar tubo de escape,14.16,68.53
1517,1981,47,3.64,Kg,Requerido para Revisar tubo de escape,9.44,34.36
1518,1981,51,4.22,Unidad,Requerido para Revisar tubo de escape,45.82,193.36
1519,1983,10,3.89,Unidad,Requerido para Limpiar trampa de agua,79.32,308.55
1520,1983,53,1.86,Unidad,Requerido para Limpiar trampa de agua,1053.50,1959.51
1521,1983,1,2.64,Litro,Requerido para Limpiar trampa de agua,26.81,70.78
1522,1984,60,2.33,Unidad,Requerido para Ajustar frenos,3.00,6.99
1523,1986,59,3.67,Unidad,Requerido para Verificar cilindros,0.59,2.17
1524,1986,44,2.70,Unidad,Requerido para Verificar cilindros,88.15,238.01
1525,1988,29,3.24,Unidad,Requerido para Revisar terminales,2414.37,7822.56
1526,1988,46,2.02,Litro,Requerido para Revisar terminales,27.33,55.21
1527,1988,24,1.24,Unidad,Requerido para Revisar terminales,42.98,53.30
1528,1990,26,2.47,Metro,Requerido para Cambiar empaques,70.24,173.49
1529,1991,73,2.63,Litro,Requerido para Cambiar refrigerante,24.39,64.15
1530,1991,67,3.38,Unidad,Requerido para Cambiar refrigerante,3.52,11.90
1531,1991,47,4.70,Kg,Requerido para Cambiar refrigerante,9.44,44.37
1532,1994,11,2.73,Unidad,Requerido para Revisar inyectores,146.31,399.43
1533,1995,29,4.10,Unidad,Requerido para Cambiar aceite hidráulico,2414.37,9898.92
1534,1995,33,2.97,Spray,Requerido para Cambiar aceite hidráulico,16.08,47.76
1535,1995,69,4.17,Litro,Requerido para Cambiar aceite hidráulico,26.98,112.51
1536,1996,54,4.97,Kg,Requerido para Verificar alternador,13.04,64.81
1537,2004,47,3.31,Kg,Requerido para Cambiar filtro de cabina,9.44,31.25
1538,2011,25,3.99,Unidad,Requerido para Cambiar cañerías,269.56,1075.54
1539,2011,29,2.22,Unidad,Requerido para Cambiar cañerías,2414.37,5359.90
1540,2011,26,1.93,Metro,Requerido para Cambiar cañerías,70.24,135.56
1541,2013,14,1.16,Litro,Requerido para Cambiar filtro de cabina,32.61,37.83
1542,2017,36,3.42,Unidad,Requerido para Verificar cilindros,2.74,9.37
1543,2017,13,3.98,Litro,Requerido para Verificar cilindros,21.90,87.16
1544,2017,26,2.10,Metro,Requerido para Verificar cilindros,70.24,147.50
1545,2023,15,4.44,Litro,Requerido para Revisar asiento,18.94,84.09
1546,2023,79,1.18,Unidad,Requerido para Revisar asiento,0.54,0.64
1547,2024,43,2.37,Unidad,Requerido para Revisar bomba de dirección,112.47,266.55
1548,2025,80,3.39,Unidad,Requerido para Revisar vidrios,172.31,584.13
1549,2025,52,3.58,Unidad,Requerido para Revisar vidrios,218.84,783.45
1550,2027,62,1.11,Unidad,Requerido para Revisar mangueras,99.38,110.31
1551,2029,68,2.24,Unidad,Requerido para Cambiar filtro de cabina,323.88,725.49
1552,2030,62,2.06,Unidad,Requerido para Revisar batería,99.38,204.72
1553,2030,54,2.54,Kg,Requerido para Revisar batería,13.04,33.12
1554,2030,31,2.64,Unidad,Requerido para Revisar batería,25.38,67.00
1555,2033,4,3.35,Litro,Requerido para Engrasar articulaciones,27.70,92.80
1556,2033,67,1.90,Unidad,Requerido para Engrasar articulaciones,3.52,6.69
1557,2033,35,1.57,Unidad,Requerido para Engrasar articulaciones,2.72,4.27
1558,2037,68,4.25,Unidad,Requerido para Revisar cinturón de seguridad,323.88,1376.49
1559,2037,4,2.99,Litro,Requerido para Revisar cinturón de seguridad,27.70,82.82
1560,2037,29,4.65,Unidad,Requerido para Revisar cinturón de seguridad,2414.37,11226.82
1561,2040,61,3.88,Pliego,Requerido para Cambiar aceite de motor,1.73,6.71
1562,2040,58,3.10,Unidad,Requerido para Cambiar aceite de motor,3.64,11.28
1563,2042,48,2.04,Pliego,Requerido para Revisar tensión de cadena,1.57,3.20
1564,2043,50,1.94,Kg,Requerido para Verificar cardanes,18.78,36.43
1565,2044,17,1.30,Unidad,Requerido para Cambiar aceite hidráulico,3202.55,4163.32
1566,2044,12,4.59,Unidad,Requerido para Cambiar aceite hidráulico,96.61,443.44
1567,2046,34,2.80,Spray,Requerido para Drenar tanque,12.09,33.85
1568,2046,10,4.21,Unidad,Requerido para Drenar tanque,79.32,333.94
1569,2046,7,3.37,Unidad,Requerido para Drenar tanque,40.85,137.66
1570,2047,75,2.55,Rollo,Requerido para Revisar asiento,15.57,39.70
1571,2047,76,2.76,Unidad,Requerido para Revisar asiento,1.67,4.61
1572,2048,51,3.57,Unidad,Requerido para Limpiar radiador,45.82,163.58
1573,2048,40,1.74,Unidad,Requerido para Limpiar radiador,23.36,40.65
1574,2050,14,1.57,Litro,Requerido para Verificar alternador,32.61,51.20
1575,2050,46,4.87,Litro,Requerido para Verificar alternador,27.33,133.10
1576,2051,5,1.62,Kg,Requerido para Verificar bomba de combustible,13.83,22.40
1577,2051,41,4.85,Unidad,Requerido para Verificar bomba de combustible,0.48,2.33
1578,2052,26,3.20,Metro,Requerido para Ajustar tensión,70.24,224.77
1579,2052,50,4.11,Kg,Requerido para Ajustar tensión,18.78,77.19
1580,2052,29,4.98,Unidad,Requerido para Ajustar tensión,2414.37,12023.56
1581,2053,49,3.75,Unidad,Requerido para Purgar sistema de frenos,4.68,17.55
1582,2053,75,1.82,Rollo,Requerido para Purgar sistema de frenos,15.57,28.34
1583,2053,69,4.74,Litro,Requerido para Purgar sistema de frenos,26.98,127.89
1584,2054,31,4.22,Unidad,Requerido para Verificar termostato,25.38,107.10
1585,2054,71,3.34,Unidad,Requerido para Verificar termostato,100.49,335.64
1586,2055,42,4.99,Unidad,Requerido para Lavar equipo completo,14.16,70.66
1587,2055,64,4.35,Unidad,Requerido para Lavar equipo completo,56.35,245.12
1588,2061,43,3.01,Unidad,Requerido para Cambiar filtro de combustible,112.47,338.53
1589,2061,65,3.07,Unidad,Requerido para Cambiar filtro de combustible,1.94,5.96
1590,2062,30,4.38,Kg,Requerido para Ajustar válvulas,7.86,34.43
1591,2062,44,4.19,Unidad,Requerido para Ajustar válvulas,88.15,369.35
1592,2062,69,1.32,Litro,Requerido para Ajustar válvulas,26.98,35.61
1593,2063,4,4.18,Litro,Requerido para Medir presiones de bomba,27.70,115.79
1594,2063,61,2.27,Pliego,Requerido para Medir presiones de bomba,1.73,3.93
1595,2063,26,1.42,Metro,Requerido para Medir presiones de bomba,70.24,99.74
1596,2065,25,4.82,Unidad,Requerido para Revisar tubo de escape,269.56,1299.28
1597,2069,51,3.24,Unidad,Requerido para Limpiar trampa de agua,45.82,148.46
1598,2069,50,4.42,Kg,Requerido para Limpiar trampa de agua,18.78,83.01
1599,2069,45,1.91,Unidad,Requerido para Limpiar trampa de agua,58.60,111.93
1600,2077,7,4.54,Unidad,Requerido para Limpiar filtros de aire acondicionado,40.85,185.46
1601,2078,45,1.23,Unidad,Requerido para Verificar cardanes,58.60,72.08
1602,2078,35,2.00,Unidad,Requerido para Verificar cardanes,2.72,5.44
1603,2087,10,2.51,Unidad,Requerido para Limpiar radiador,79.32,199.09
1604,2087,17,2.15,Unidad,Requerido para Limpiar radiador,3202.55,6885.48
1605,2087,39,3.47,Kit,Requerido para Limpiar radiador,47.51,164.86
1606,2091,13,3.16,Litro,Requerido para Verificar silenciador,21.90,69.20
1607,2092,43,3.35,Unidad,Requerido para Inspeccionar correas,112.47,376.77
1608,2092,49,1.77,Unidad,Requerido para Inspeccionar correas,4.68,8.28
1609,2092,11,2.19,Unidad,Requerido para Inspeccionar correas,146.31,320.42
1610,2098,22,2.15,Unidad,Requerido para Revisar turbo,33.32,71.64
1611,2098,54,2.25,Kg,Requerido para Revisar turbo,13.04,29.34
1612,2098,57,4.25,Unidad,Requerido para Revisar turbo,133.39,566.91
1613,2099,63,4.51,Unidad,Requerido para Limpiar filtros de aire acondicionado,6.08,27.42
1614,2099,75,2.25,Rollo,Requerido para Limpiar filtros de aire acondicionado,15.57,35.03
1615,2099,16,3.28,Unidad,Requerido para Limpiar filtros de aire acondicionado,4290.92,14074.22
1616,2104,76,3.59,Unidad,Requerido para Verificar líquido de frenos,1.67,6.00
1617,2115,33,2.75,Spray,Requerido para Inspeccionar DPF,16.08,44.22
1618,2117,5,2.00,Kg,Requerido para Ajustar embrague,13.83,27.66
1619,2118,63,4.19,Unidad,Requerido para Drenar tanque,6.08,25.48
1620,2118,7,3.37,Unidad,Requerido para Drenar tanque,40.85,137.66
1621,2121,60,4.17,Unidad,Requerido para Revisar turbo,3.00,12.51
1622,2121,30,4.75,Kg,Requerido para Revisar turbo,7.86,37.34
1623,2121,71,3.97,Unidad,Requerido para Revisar turbo,100.49,398.95
1624,2122,25,2.32,Unidad,Requerido para Verificar controles,269.56,625.38
1625,2122,38,2.30,Unidad,Requerido para Verificar controles,0.47,1.08
1626,2122,71,1.60,Unidad,Requerido para Verificar controles,100.49,160.78
1627,2124,32,4.75,Rollo,Requerido para Verificar juego,12.22,58.05
1628,2125,47,4.33,Kg,Requerido para Inspeccionar rodillos,9.44,40.88
1629,2125,76,2.44,Unidad,Requerido para Inspeccionar rodillos,1.67,4.07
1630,2126,38,4.49,Unidad,Requerido para Cambiar bocinas,0.47,2.11
1631,2127,25,1.63,Unidad,Requerido para Purgar sistema de frenos,269.56,439.38
1632,2127,77,3.82,Metro,Requerido para Purgar sistema de frenos,71.69,273.86
1633,2127,65,1.39,Unidad,Requerido para Purgar sistema de frenos,1.94,2.70
1634,2128,55,1.50,Kg,Requerido para Cambiar aceite hidráulico,10.52,15.78
1635,2128,16,4.26,Unidad,Requerido para Cambiar aceite hidráulico,4290.92,18279.32
1636,2128,43,3.98,Unidad,Requerido para Cambiar aceite hidráulico,112.47,447.63
1637,2130,49,1.17,Unidad,Requerido para Ajustar embrague,4.68,5.48
1638,2134,80,1.15,Unidad,Requerido para Verificar presión,172.31,198.16
1639,2136,58,3.39,Unidad,Requerido para Tomar muestra de aceite,3.64,12.34
1640,2137,73,4.37,Litro,Requerido para Cambiar empaques,24.39,106.58
1641,2137,50,4.60,Kg,Requerido para Cambiar empaques,18.78,86.39
1642,2138,64,1.75,Unidad,Requerido para Limpiar trampa de agua,56.35,98.61
1643,2140,50,3.28,Kg,Requerido para Limpiar filtros de aire acondicionado,18.78,61.60
1644,2140,66,1.79,Litro,Requerido para Limpiar filtros de aire acondicionado,34.56,61.86
1645,2142,30,4.42,Kg,Requerido para Purgar sistema de frenos,7.86,34.74
1646,2142,69,3.57,Litro,Requerido para Purgar sistema de frenos,26.98,96.32
1647,2142,41,4.08,Unidad,Requerido para Purgar sistema de frenos,0.48,1.96
1648,2144,57,1.49,Unidad,Requerido para Ajustar pernos de rueda,133.39,198.75
1649,2144,37,2.47,Unidad,Requerido para Ajustar pernos de rueda,1.38,3.41
1650,2144,11,4.04,Unidad,Requerido para Ajustar pernos de rueda,146.31,591.09
1651,2147,17,4.50,Unidad,Requerido para Medir presiones de bomba,3202.55,14411.48
1652,2147,78,3.62,Unidad,Requerido para Medir presiones de bomba,3.29,11.91
1653,2148,5,3.51,Kg,Requerido para Revisar bomba de agua,13.83,48.54
1654,2148,8,1.47,Unidad,Requerido para Revisar bomba de agua,41.64,61.21
1655,2151,52,4.03,Unidad,Requerido para Cambiar aceite de motor,218.84,881.93
1656,2151,17,4.28,Unidad,Requerido para Cambiar aceite de motor,3202.55,13706.91
1657,2153,51,3.04,Unidad,Requerido para Medir desgaste de zapatas,45.82,139.29
1658,2153,24,4.92,Unidad,Requerido para Medir desgaste de zapatas,42.98,211.46
1659,2153,64,2.19,Unidad,Requerido para Medir desgaste de zapatas,56.35,123.41
1660,2154,61,4.04,Pliego,Requerido para Cambiar aceite de transmisión,1.73,6.99
1661,2154,30,2.43,Kg,Requerido para Cambiar aceite de transmisión,7.86,19.10
1662,2154,77,2.85,Metro,Requerido para Cambiar aceite de transmisión,71.69,204.32
1663,2157,23,2.86,Unidad,Requerido para Verificar cardanes,76.86,219.82
1664,2161,23,2.28,Unidad,Requerido para Alinear dirección,76.86,175.24
1665,2161,59,3.98,Unidad,Requerido para Alinear dirección,0.59,2.35
1666,2161,29,2.87,Unidad,Requerido para Alinear dirección,2414.37,6929.24
1667,2167,37,2.53,Unidad,Requerido para Ajustar frenos,1.38,3.49
1668,2167,57,3.22,Unidad,Requerido para Ajustar frenos,133.39,429.52
1669,2170,47,2.86,Kg,Requerido para Verificar silenciador,9.44,27.00
1670,2170,5,4.25,Kg,Requerido para Verificar silenciador,13.83,58.78
1671,2172,66,2.09,Litro,Requerido para Verificar funcionamiento de motor,34.56,72.23
1672,2178,27,3.77,Unidad,Requerido para Cambiar cañerías,35.91,135.38
1673,2178,50,3.71,Kg,Requerido para Cambiar cañerías,18.78,69.67
1674,2180,14,3.88,Litro,Requerido para Purgar sistema de frenos,32.61,126.53
1675,2183,30,1.79,Kg,Requerido para Verificar termostato,7.86,14.07
1676,2184,47,1.12,Kg,Requerido para Cambiar bocinas,9.44,10.57
1677,2184,9,3.93,Unidad,Requerido para Cambiar bocinas,119.93,471.32
1678,2184,2,4.50,Litro,Requerido para Cambiar bocinas,17.88,80.46
1679,2186,34,2.88,Spray,Requerido para Drenar tanque,12.09,34.82
1680,2186,6,1.62,Kg,Requerido para Drenar tanque,11.87,19.23
1681,2186,44,4.88,Unidad,Requerido para Drenar tanque,88.15,430.17
1682,2187,37,4.09,Unidad,Requerido para Inspeccionar desgaste,1.38,5.64
1683,2187,10,3.42,Unidad,Requerido para Inspeccionar desgaste,79.32,271.27
1684,2187,71,2.80,Unidad,Requerido para Inspeccionar desgaste,100.49,281.37
1685,2189,9,2.43,Unidad,Requerido para Revisar tubo de escape,119.93,291.43
1686,2194,5,2.73,Kg,Requerido para Verificar cilindros,13.83,37.76
1687,2194,35,3.07,Unidad,Requerido para Verificar cilindros,2.72,8.35
1688,2196,49,1.90,Unidad,Requerido para Cambiar filtro de combustible,4.68,8.89
1689,2196,56,4.29,Unidad,Requerido para Cambiar filtro de combustible,17.23,73.92
1690,2200,11,1.06,Unidad,Requerido para Engrasar puntos de lubricación,146.31,155.09
