id,plan_id,numero_orden,descripcion_componente,actividad,tiempo_min,tiempo_promedio,tiempo_max,costo_estimado,fecha_registro,fecha_actualizacion
133,16,1,Neumáticos,Ajustar pernos de rueda,23,39,51,229.78,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
134,16,2,Sistema de Frenos,Revisar pastillas,42,59,77,555.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
135,16,3,Cabina,Revisar cinturón de seguridad,16,33,56,502.09,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
136,16,4,Filtros,Cambiar filtro de aire,21,37,50,150.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
137,16,5,Cuchara y Brazo,Cambiar bocinas,19,31,57,222.58,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
138,17,1,Motor,Revisar soportes de motor,21,35,54,334.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
139,17,2,Cuchara y Brazo,Verificar pasadores,37,54,71,83.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
140,17,3,Sistema de Transmisión,Engrasar crucetas,17,42,59,574.14,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
141,17,4,Neumáticos,Rotar neumáticos,42,62,87,135.43,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
142,17,5,Cabina,Revisar asiento,45,62,90,301.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
143,17,6,Carrocería,Revisar vidrios,17,28,51,172.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
144,17,7,Sistema de Combustible,Revisar inyectores,40,51,81,170.08,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
145,17,8,Sistema de Escape,Verificar silenciador,40,59,89,244.51,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
146,18,1,Tren de Rodaje,Ajustar tensión,19,48,60,249.50,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
147,18,2,Sistema de Lubricación,Cambiar aceite de motor,35,49,79,390.56,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
148,18,3,Carrocería,Pintar partes oxidadas,21,50,74,218.33,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
149,18,4,Neumáticos,Rotar neumáticos,44,72,102,142.14,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
150,18,5,Motor,Revisar nivel de refrigerante,37,52,70,115.22,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
151,18,6,Sistema Eléctrico,Verificar alternador,20,48,78,412.01,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
152,18,7,Cabina,Revisar asiento,23,43,53,315.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
153,18,8,Sistema de Transmisión,Verificar cardanes,33,59,81,494.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
154,18,9,Filtros,Cambiar filtro de cabina,33,45,73,464.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
155,18,10,Sistema de Dirección,Engrasar articulaciones,38,68,92,443.98,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
156,18,11,Sistema Hidráulico,Verificar cilindros,30,60,88,424.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
157,18,12,Cuchara y Brazo,Revisar dientes,29,50,71,263.08,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
158,19,1,Sistema de Dirección,Revisar terminales,45,65,88,354.77,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
159,19,2,Sistema de Escape,Revisar turbo,34,58,75,188.08,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
160,19,3,Sistema Hidráulico,Verificar cilindros,15,44,65,312.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
161,19,4,Tren de Rodaje,Verificar sprockets,35,65,90,577.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
162,19,5,Sistema de Frenos,Revisar pastillas,18,45,55,366.55,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
163,19,6,Motor,Revisar soportes de motor,32,56,86,285.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
164,19,7,Carrocería,Reparar abolladuras,15,28,47,289.10,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
165,19,8,Neumáticos,Verificar presión,22,37,63,210.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
166,19,9,Cuchara y Brazo,Soldar refuerzos,17,44,65,100.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
167,19,10,Cabina,Verificar tablero,16,39,60,180.50,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
168,19,11,Sistema de Refrigeración,Verificar termostato,43,53,83,141.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
169,19,12,Sistema de Transmisión,Revisar convertidor,30,45,62,583.43,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
170,19,13,Sistema de Combustible,Drenar tanque,38,50,62,141.42,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
171,19,14,Sistema Eléctrico,Inspeccionar conexiones,35,60,82,245.98,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
172,19,15,Filtros,Cambiar filtro de aire,19,29,55,191.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
173,20,1,Sistema de Escape,Cambiar empaques,31,44,69,561.48,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
174,20,2,Sistema de Refrigeración,Revisar mangueras,19,40,61,458.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
175,20,3,Sistema Hidráulico,Revisar mangueras,24,54,76,331.07,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
176,20,4,Tren de Rodaje,Inspeccionar rodillos,26,48,70,454.29,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
177,21,1,Filtros,Limpiar pre-filtro,40,65,86,107.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
178,21,2,Sistema de Refrigeración,Revisar mangueras,16,27,47,505.07,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
179,21,3,Sistema de Frenos,Purgar sistema de frenos,43,68,91,242.81,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
180,21,4,Motor,Verificar funcionamiento de motor,45,67,85,445.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
181,21,5,Sistema Eléctrico,Verificar motor de arranque,19,42,71,447.84,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
182,22,1,Sistema Eléctrico,Verificar motor de arranque,39,53,67,433.10,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
183,22,2,Sistema de Frenos,Revisar discos,37,60,73,296.71,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
184,22,3,Sistema de Transmisión,Engrasar crucetas,16,46,67,252.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
185,22,4,Sistema de Dirección,Revisar terminales,32,58,81,495.71,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
186,22,5,Sistema de Combustible,Cambiar cañerías,35,50,76,372.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
187,22,6,Motor,Ajustar válvulas,35,60,73,468.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
188,22,7,Filtros,Cambiar filtro de combustible,37,55,73,568.67,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
189,22,8,Sistema Hidráulico,Verificar cilindros,40,67,77,213.90,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
190,23,1,Carrocería,Inspección visual,45,74,90,411.75,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
191,23,2,Tren de Rodaje,Ajustar tensión,35,51,65,202.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
192,23,3,Cabina,Verificar tablero,43,57,68,182.89,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
193,23,4,Sistema de Frenos,Ajustar frenos,39,64,92,82.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
194,23,5,Sistema de Transmisión,Cambiar aceite de transmisión,32,50,78,460.29,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
195,23,6,Sistema de Dirección,Engrasar articulaciones,41,71,82,468.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
196,23,7,Sistema de Refrigeración,Limpiar radiador,15,40,53,153.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
197,23,8,Sistema Hidráulico,Cambiar aceite hidráulico,41,71,94,380.44,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
198,23,9,Sistema de Escape,Revisar turbo,20,39,65,277.90,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
199,23,10,Sistema de Lubricación,Cambiar aceite de motor,17,33,45,521.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
200,23,11,Neumáticos,Reparar pinchazo,16,26,50,336.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
201,23,12,Filtros,Cambiar filtro de cabina,34,50,60,450.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
202,24,1,Cabina,Revisar asiento,34,56,70,204.42,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
203,24,2,Sistema de Lubricación,Cambiar aceite de motor,20,45,61,165.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
204,24,3,Filtros,Cambiar filtro de aceite,20,33,47,166.05,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
205,24,4,Motor,Inspeccionar correas,27,46,56,445.04,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
206,24,5,Tren de Rodaje,Inspeccionar rodillos,43,58,68,552.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
207,24,6,Neumáticos,Rotar neumáticos,39,59,83,152.06,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
208,24,7,Sistema de Dirección,Verificar juego,26,54,68,191.35,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
209,24,8,Sistema de Escape,Cambiar empaques,38,57,67,274.76,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
210,24,9,Sistema de Refrigeración,Verificar termostato,34,60,78,264.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
211,24,10,Sistema Eléctrico,Revisar luces de trabajo,29,51,61,187.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
212,24,11,Sistema Hidráulico,Revisar mangueras,35,52,70,334.89,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
213,24,12,Sistema de Transmisión,Cambiar aceite de transmisión,36,65,94,207.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
214,24,13,Carrocería,Lavar equipo completo,43,63,87,325.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
215,24,14,Sistema de Frenos,Revisar discos,27,46,65,547.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
216,24,15,Cuchara y Brazo,Soldar refuerzos,26,47,61,532.02,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
217,25,1,Carrocería,Lavar equipo completo,20,31,55,112.70,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
218,25,2,Motor,Inspeccionar correas,31,51,79,366.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
219,25,3,Sistema Hidráulico,Verificar cilindros,32,56,74,326.10,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
220,25,4,Sistema de Dirección,Revisar terminales,17,45,60,173.12,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
221,26,1,Sistema de Dirección,Verificar juego,32,46,59,574.05,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
222,26,2,Tren de Rodaje,Verificar sprockets,26,54,68,544.89,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
223,26,3,Sistema de Escape,Revisar tubo de escape,15,31,52,272.55,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
224,26,4,Motor,Ajustar válvulas,43,65,84,84.81,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
225,26,5,Neumáticos,Reparar pinchazo,39,57,68,188.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
226,27,1,Motor,Revisar soportes de motor,25,44,58,112.77,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
227,27,2,Tren de Rodaje,Ajustar tensión,31,43,68,422.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
228,27,3,Neumáticos,Reparar pinchazo,28,41,54,190.21,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
229,27,4,Sistema de Refrigeración,Verificar termostato,23,33,48,578.58,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
230,27,5,Sistema de Dirección,Alinear dirección,19,48,78,96.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
231,27,6,Sistema Eléctrico,Verificar alternador,40,68,82,361.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
232,27,7,Cuchara y Brazo,Soldar refuerzos,45,61,78,449.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
233,27,8,Filtros,Cambiar filtro de cabina,40,50,75,303.65,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
234,28,1,Filtros,Cambiar filtro de aire,44,63,86,497.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
235,28,2,Sistema de Transmisión,Verificar cardanes,17,39,56,596.33,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
236,28,3,Tren de Rodaje,Ajustar tensión,36,60,85,493.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
237,28,4,Sistema de Dirección,Revisar bomba de dirección,45,67,82,501.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
238,28,5,Sistema de Escape,Revisar turbo,20,43,71,352.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
239,28,6,Sistema de Frenos,Verificar líquido de frenos,20,31,48,339.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
240,28,7,Sistema de Refrigeración,Limpiar radiador,22,50,62,412.01,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
241,28,8,Sistema de Combustible,Revisar inyectores,27,50,78,143.78,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
242,28,9,Carrocería,Pintar partes oxidadas,24,47,69,98.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
243,28,10,Cuchara y Brazo,Cambiar bocinas,24,45,66,348.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
244,28,11,Sistema Hidráulico,Medir presiones de bomba,16,27,48,510.06,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
245,28,12,Sistema Eléctrico,Revisar batería,19,48,61,510.28,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
246,29,1,Carrocería,Reparar abolladuras,32,55,71,275.31,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
247,29,2,Sistema de Transmisión,Verificar cardanes,25,38,48,518.74,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
248,29,3,Cabina,Revisar asiento,45,61,84,216.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
249,29,4,Sistema de Dirección,Verificar juego,36,51,71,277.18,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
250,29,5,Neumáticos,Rotar neumáticos,19,38,51,551.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
251,29,6,Sistema de Combustible,Limpiar trampa de agua,36,65,89,208.32,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
252,29,7,Sistema de Frenos,Revisar discos,28,44,56,593.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
253,29,8,Sistema Hidráulico,Cambiar sellos de cilindro,20,44,70,295.86,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
254,29,9,Sistema de Escape,Verificar silenciador,29,39,67,432.74,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
255,29,10,Tren de Rodaje,Ajustar tensión,18,40,60,171.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
256,29,11,Sistema de Refrigeración,Revisar bomba de agua,17,33,54,525.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
257,29,12,Sistema Eléctrico,Revisar luces de trabajo,17,42,58,430.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
258,29,13,Motor,Verificar funcionamiento de motor,39,55,77,478.81,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
259,29,14,Cuchara y Brazo,Cambiar bocinas,23,35,50,287.66,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
260,29,15,Filtros,Cambiar filtro de combustible,21,35,54,382.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
261,30,1,Neumáticos,Ajustar pernos de rueda,28,55,75,150.65,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
262,30,2,Filtros,Cambiar filtro de aire,24,41,71,571.52,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
263,30,3,Sistema de Lubricación,Verificar nivel de aceite,39,55,80,111.35,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
264,30,4,Sistema de Escape,Inspeccionar DPF,28,52,75,581.02,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
265,31,1,Sistema de Escape,Cambiar empaques,36,51,72,142.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
266,31,2,Tren de Rodaje,Ajustar tensión,42,64,87,232.91,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
