id,mantenimiento_id,actividad_id,descripcion,tiempo_real,completada,observaciones
1590,245,1427,Limpiar pre-filtro,22,1,Tarea finalizada correctamente.
1591,245,1433,Soldar refuerzos,62,1,Tarea finalizada correctamente.
1592,245,1423,Revisar pastillas,49,1,Tarea finalizada correctamente.
1593,245,1422,Limpiar radiador,64,1,Tarea finalizada correctamente.
1594,246,1437,Verificar nivel de aceite,64,1,Tarea finalizada correctamente.
1595,246,1438,Revisar tubo de escape,60,1,Tarea finalizada correctamente.
1596,246,1440,Revisar pastillas,52,1,Tarea finalizada correctamente.
1597,246,1444,Revisar batería,30,1,Tarea finalizada correctamente.
1598,246,1446,Drenar tanque,58,1,Tarea finalizada correctamente.
1599,246,1436,Revisar nivel de refrigerante,31,1,Tarea finalizada correctamente.
1600,246,1447,Reparar pinchazo,62,1,Tarea finalizada correctamente.
1601,246,1439,Cambiar bocinas,49,1,Tarea finalizada correctamente.
1602,246,1435,Verificar cardanes,45,1,Tarea finalizada correctamente.
1603,246,1442,Cambiar filtro de cabina,43,1,Tarea finalizada correctamente.
1604,246,1448,Verificar controles,54,1,Tarea finalizada correctamente.
1605,246,1443,Verificar sprockets,77,1,Tarea finalizada correctamente.
1606,246,1445,Revisar vidrios,48,1,Tarea finalizada correctamente.
1607,247,1451,Verificar pasadores,18,1,Tarea finalizada correctamente.
1608,247,1449,Verificar cilindros,55,1,Tarea finalizada correctamente.
1609,247,1452,Verificar líquido de frenos,39,1,Tarea finalizada correctamente.
1610,248,1445,Revisar vidrios,50,1,Tarea finalizada correctamente.
1611,248,1436,Revisar nivel de refrigerante,31,1,Tarea finalizada correctamente.
1612,248,1435,Verificar cardanes,20,1,Tarea finalizada correctamente.
1613,248,1438,Revisar tubo de escape,50,1,Tarea finalizada correctamente.
1614,248,1442,Cambiar filtro de cabina,67,1,Tarea finalizada correctamente.
1615,248,1441,Revisar mangueras,68,1,Tarea finalizada correctamente.
1616,248,1444,Revisar batería,24,1,Tarea finalizada correctamente.
1617,248,1439,Cambiar bocinas,45,1,Tarea finalizada correctamente.
1618,248,1437,Verificar nivel de aceite,40,1,Tarea finalizada correctamente.
1619,248,1440,Revisar pastillas,70,1,Tarea finalizada correctamente.
1620,248,1447,Reparar pinchazo,61,1,Tarea finalizada correctamente.
1621,248,1443,Verificar sprockets,52,1,Tarea finalizada correctamente.
1622,248,1446,Drenar tanque,59,1,Tarea finalizada correctamente.
1623,249,1451,Verificar pasadores,36,1,Tarea finalizada correctamente.
1624,249,1449,Verificar cilindros,38,1,Tarea finalizada correctamente.
1625,249,1452,Verificar líquido de frenos,30,1,Tarea finalizada correctamente.
1626,251,1496,Inspeccionar DPF,59,1,Tarea finalizada correctamente.
1627,251,1493,Limpiar radiador,26,1,Tarea finalizada correctamente.
1628,251,1495,Limpiar pre-filtro,64,1,Tarea finalizada correctamente.
1629,252,1496,Inspeccionar DPF,45,1,Tarea finalizada correctamente.
1630,252,1494,Verificar cardanes,50,1,Tarea finalizada correctamente.
1631,252,1493,Limpiar radiador,63,1,Tarea finalizada correctamente.
1632,253,1493,Limpiar radiador,43,1,Tarea finalizada correctamente.
1633,253,1495,Limpiar pre-filtro,44,1,Tarea finalizada correctamente.
1634,253,1496,Inspeccionar DPF,25,1,Tarea finalizada correctamente.
1635,254,1496,Inspeccionar DPF,27,1,Tarea finalizada correctamente.
1636,254,1495,Limpiar pre-filtro,75,1,Tarea finalizada correctamente.
1637,254,1493,Limpiar radiador,44,1,Tarea finalizada correctamente.
1638,255,1465,Revisar soportes de motor,27,1,Tarea finalizada correctamente.
1639,255,1459,Inspeccionar DPF,54,1,Tarea finalizada correctamente.
1640,255,1464,Verificar nivel de aceite,51,1,Tarea finalizada correctamente.
1641,255,1462,Drenar tanque,34,1,Tarea finalizada correctamente.
1642,255,1463,Verificar líquido de frenos,73,1,Tarea finalizada correctamente.
1643,255,1461,Verificar cardanes,39,1,Tarea finalizada correctamente.
1644,255,1458,Revisar mangueras,56,1,Tarea finalizada correctamente.
1645,256,1483,Limpiar filtros de aire acondicionado,53,1,Tarea finalizada correctamente.
1646,256,1482,Inspeccionar desgaste,69,1,Tarea finalizada correctamente.
1647,256,1485,Revisar vidrios,41,1,Tarea finalizada correctamente.
1648,256,1487,Revisar mangueras,68,1,Tarea finalizada correctamente.
1649,256,1489,Cambiar bocinas,64,1,Tarea finalizada correctamente.
1650,256,1491,Revisar inyectores,50,1,Tarea finalizada correctamente.
1651,256,1481,Engrasar puntos de lubricación,52,1,Tarea finalizada correctamente.
1652,256,1488,Inspeccionar correas,68,1,Tarea finalizada correctamente.
1653,256,1490,Medir desgaste de zapatas,51,1,Tarea finalizada correctamente.
1654,256,1478,Ajustar frenos,29,1,Tarea finalizada correctamente.
1655,256,1484,Alinear dirección,38,1,Tarea finalizada correctamente.
1656,256,1479,Verificar cilindros,31,1,Tarea finalizada correctamente.
1657,256,1492,Verificar cardanes,39,1,Tarea finalizada correctamente.
1658,257,1465,Revisar soportes de motor,35,1,Tarea finalizada correctamente.
1659,257,1464,Verificar nivel de aceite,51,1,Tarea finalizada correctamente.
1660,257,1463,Verificar líquido de frenos,70,1,Tarea finalizada correctamente.
1661,257,1460,Inspeccionar rodillos,35,1,Tarea finalizada correctamente.
1662,257,1462,Drenar tanque,32,1,Tarea finalizada correctamente.
1663,257,1458,Revisar mangueras,54,1,Tarea finalizada correctamente.
1664,257,1461,Verificar cardanes,40,1,Tarea finalizada correctamente.
1665,258,1508,Lavar equipo completo,48,1,Tarea finalizada correctamente.
1666,258,1502,Cambiar filtro de aceite,48,1,Tarea finalizada correctamente.
1667,258,1503,Medir desgaste de zapatas,34,1,Tarea finalizada correctamente.
1668,258,1509,Revisar nivel de refrigerante,43,1,Tarea finalizada correctamente.
1669,258,1505,Revisar inyectores,47,1,Tarea finalizada correctamente.
1670,258,1506,Inspeccionar desgaste,38,1,Tarea finalizada correctamente.
1671,258,1507,Verificar controles,36,1,Tarea finalizada correctamente.
1672,260,1500,Verificar alternador,21,1,Tarea finalizada correctamente.
1673,260,1498,Tomar muestra de aceite,79,1,Tarea finalizada correctamente.
1674,260,1499,Medir desgaste de zapatas,49,1,Tarea finalizada correctamente.
1675,260,1497,Cambiar aceite de transmisión,74,1,Tarea finalizada correctamente.
1676,261,1534,Revisar luces de trabajo,58,1,Tarea finalizada correctamente.
1677,261,1531,Pintar partes oxidadas,38,1,Tarea finalizada correctamente.
1678,261,1524,Verificar silenciador,61,1,Tarea finalizada correctamente.
1679,261,1526,Revisar asiento,33,1,Tarea finalizada correctamente.
1680,261,1525,Cambiar cañerías,29,1,Tarea finalizada correctamente.
1681,261,1532,Cambiar filtro de combustible,52,1,Tarea finalizada correctamente.
1682,261,1530,Reparar pinchazo,82,1,Tarea finalizada correctamente.
1683,261,1522,Revisar mangueras,29,1,Tarea finalizada correctamente.
1684,261,1536,Ajustar válvulas,65,1,Tarea finalizada correctamente.
1685,261,1533,Tomar muestra de aceite,50,1,Tarea finalizada correctamente.
1686,261,1523,Revisar convertidor,45,1,Tarea finalizada correctamente.
1687,261,1528,Verificar líquido de frenos,68,1,Tarea finalizada correctamente.
1688,261,1527,Soldar refuerzos,51,1,Tarea finalizada correctamente.
1689,262,1501,Cambiar bocinas,15,1,Tarea finalizada correctamente.
1690,262,1500,Verificar alternador,23,1,Tarea finalizada correctamente.
1691,262,1497,Cambiar aceite de transmisión,44,1,Tarea finalizada correctamente.
1692,262,1498,Tomar muestra de aceite,68,1,Tarea finalizada correctamente.
1693,263,1537,Verificar termostato,77,1,Tarea finalizada correctamente.
1694,263,1540,Revisar convertidor,69,1,Tarea finalizada correctamente.
1695,263,1539,Limpiar filtros de aire acondicionado,63,1,Tarea finalizada correctamente.
1696,264,1502,Cambiar filtro de aceite,46,1,Tarea finalizada correctamente.
1697,264,1508,Lavar equipo completo,48,1,Tarea finalizada correctamente.
1698,264,1503,Medir desgaste de zapatas,43,1,Tarea finalizada correctamente.
1699,264,1506,Inspeccionar desgaste,35,1,Tarea finalizada correctamente.
1700,264,1504,Inspeccionar DPF,50,1,Tarea finalizada correctamente.
1701,264,1505,Revisar inyectores,94,1,Tarea finalizada correctamente.
1702,264,1509,Revisar nivel de refrigerante,52,1,Tarea finalizada correctamente.
1703,265,1498,Tomar muestra de aceite,55,1,Tarea finalizada correctamente.
1704,265,1500,Verificar alternador,22,1,Tarea finalizada correctamente.
1705,265,1497,Cambiar aceite de transmisión,37,1,Tarea finalizada correctamente.
1706,265,1501,Cambiar bocinas,32,1,Tarea finalizada correctamente.
1707,266,1508,Lavar equipo completo,61,1,Tarea finalizada correctamente.
1708,266,1507,Verificar controles,37,1,Tarea finalizada correctamente.
1709,266,1509,Revisar nivel de refrigerante,58,1,Tarea finalizada correctamente.
1710,266,1506,Inspeccionar desgaste,35,1,Tarea finalizada correctamente.
1711,266,1502,Cambiar filtro de aceite,49,1,Tarea finalizada correctamente.
1712,266,1503,Medir desgaste de zapatas,21,1,Tarea finalizada correctamente.
1713,266,1505,Revisar inyectores,75,1,Tarea finalizada correctamente.
1714,267,1521,Revisar nivel de refrigerante,63,1,Tarea finalizada correctamente.
1715,267,1516,Verificar motor de arranque,52,1,Tarea finalizada correctamente.
1716,267,1517,Pintar partes oxidadas,36,1,Tarea finalizada correctamente.
1717,267,1513,Cambiar empaques,46,1,Tarea finalizada correctamente.
1718,267,1510,Verificar bomba de combustible,26,1,Tarea finalizada correctamente.
1719,267,1512,Ajustar embrague,37,1,Tarea finalizada correctamente.
1720,267,1518,Revisar bomba de agua,39,1,Tarea finalizada correctamente.
1721,267,1519,Soldar refuerzos,53,1,Tarea finalizada correctamente.
1722,267,1511,Ajustar tensión,65,1,Tarea finalizada correctamente.
1723,267,1520,Tomar muestra de aceite,67,1,Tarea finalizada correctamente.
1724,269,1570,Verificar motor de arranque,33,1,Tarea finalizada correctamente.
1725,269,1575,Cambiar filtro de aceite,38,1,Tarea finalizada correctamente.
1726,269,1579,Engrasar articulaciones,53,1,Tarea finalizada correctamente.
1727,269,1574,Cambiar sellos de cilindro,38,1,Tarea finalizada correctamente.
1728,269,1567,Revisar tubo de escape,41,1,Tarea finalizada correctamente.
1729,269,1577,Revisar asiento,28,1,Tarea finalizada correctamente.
1730,269,1573,Ajustar pernos de rueda,44,1,Tarea finalizada correctamente.
1731,269,1572,Ajustar embrague,43,1,Tarea finalizada correctamente.
1732,269,1580,Purgar sistema de frenos,38,1,Tarea finalizada correctamente.
1733,269,1576,Verificar bomba de combustible,60,1,Tarea finalizada correctamente.
1734,269,1578,Revisar nivel de refrigerante,60,1,Tarea finalizada correctamente.
1735,269,1571,Reparar abolladuras,73,1,Tarea finalizada correctamente.
1736,269,1566,Soldar refuerzos,87,1,Tarea finalizada correctamente.
1737,270,1561,Limpiar radiador,56,1,Tarea finalizada correctamente.
1738,270,1563,Cambiar empaques,60,1,Tarea finalizada correctamente.
1739,270,1565,Soldar refuerzos,57,1,Tarea finalizada correctamente.
1740,270,1559,Revisar cinturón de seguridad,59,1,Tarea finalizada correctamente.
1741,270,1562,Verificar bomba de combustible,41,1,Tarea finalizada correctamente.
1742,270,1560,Engrasar articulaciones,51,1,Tarea finalizada correctamente.
1743,270,1556,Revisar pastillas,57,1,Tarea finalizada correctamente.
1744,270,1558,Limpiar pre-filtro,45,1,Tarea finalizada correctamente.
1745,270,1554,Revisar luces de trabajo,54,1,Tarea finalizada correctamente.
1746,270,1555,Cambiar sellos de cilindro,66,1,Tarea finalizada correctamente.
1747,271,1564,Revisar nivel de refrigerante,41,1,Tarea finalizada correctamente.
1748,271,1565,Soldar refuerzos,61,1,Tarea finalizada correctamente.
1749,271,1561,Limpiar radiador,54,1,Tarea finalizada correctamente.
1750,271,1557,Reparar abolladuras,44,1,Tarea finalizada correctamente.
1751,271,1563,Cambiar empaques,78,1,Tarea finalizada correctamente.
1752,271,1558,Limpiar pre-filtro,51,1,Tarea finalizada correctamente.
1753,271,1556,Revisar pastillas,48,1,Tarea finalizada correctamente.
1754,271,1554,Revisar luces de trabajo,70,1,Tarea finalizada correctamente.
1755,271,1562,Verificar bomba de combustible,32,1,Tarea finalizada correctamente.
1756,271,1555,Cambiar sellos de cilindro,65,1,Tarea finalizada correctamente.
1757,272,1563,Cambiar empaques,52,1,Tarea finalizada correctamente.
1758,272,1562,Verificar bomba de combustible,28,1,Tarea finalizada correctamente.
1759,272,1558,Limpiar pre-filtro,53,1,Tarea finalizada correctamente.
1760,272,1557,Reparar abolladuras,35,1,Tarea finalizada correctamente.
1761,272,1555,Cambiar sellos de cilindro,44,1,Tarea finalizada correctamente.
1762,272,1564,Revisar nivel de refrigerante,58,1,Tarea finalizada correctamente.
1763,272,1565,Soldar refuerzos,42,1,Tarea finalizada correctamente.
1764,272,1559,Revisar cinturón de seguridad,59,1,Tarea finalizada correctamente.
1765,272,1556,Revisar pastillas,45,1,Tarea finalizada correctamente.
1766,272,1561,Limpiar radiador,65,1,Tarea finalizada correctamente.
1767,273,1549,Revisar terminales,20,1,Tarea finalizada correctamente.
1768,273,1546,Limpiar filtros de aire acondicionado,62,1,Tarea finalizada correctamente.
1769,273,1551,Revisar soportes de motor,50,1,Tarea finalizada correctamente.
1770,273,1553,Lavar equipo completo,53,1,Tarea finalizada correctamente.
1771,273,1548,Revisar tubo de escape,39,1,Tarea finalizada correctamente.
1772,273,1552,Medir presiones de bomba,57,1,Tarea finalizada correctamente.
1773,273,1547,Verificar alternador,40,1,Tarea finalizada correctamente.
1774,274,1578,Revisar nivel de refrigerante,53,1,Tarea finalizada correctamente.
1775,274,1577,Revisar asiento,37,1,Tarea finalizada correctamente.
1776,274,1568,Verificar sprockets,28,1,Tarea finalizada correctamente.
1777,274,1580,Purgar sistema de frenos,54,1,Tarea finalizada correctamente.
1778,274,1572,Ajustar embrague,67,1,Tarea finalizada correctamente.
1779,274,1567,Revisar tubo de escape,58,1,Tarea finalizada correctamente.
1780,274,1573,Ajustar pernos de rueda,52,1,Tarea finalizada correctamente.
1781,274,1575,Cambiar filtro de aceite,49,1,Tarea finalizada correctamente.
1782,274,1576,Verificar bomba de combustible,25,1,Tarea finalizada correctamente.
1783,274,1570,Verificar motor de arranque,71,1,Tarea finalizada correctamente.
1784,274,1574,Cambiar sellos de cilindro,81,1,Tarea finalizada correctamente.
1785,274,1566,Soldar refuerzos,62,1,Tarea finalizada correctamente.
1786,274,1579,Engrasar articulaciones,38,1,Tarea finalizada correctamente.
1787,275,1565,Soldar refuerzos,51,1,Tarea finalizada correctamente.
1788,275,1562,Verificar bomba de combustible,38,1,Tarea finalizada correctamente.
1789,275,1559,Revisar cinturón de seguridad,57,1,Tarea finalizada correctamente.
1790,275,1561,Limpiar radiador,47,1,Tarea finalizada correctamente.
1791,275,1554,Revisar luces de trabajo,72,1,Tarea finalizada correctamente.
1792,275,1563,Cambiar empaques,52,1,Tarea finalizada correctamente.
1793,275,1555,Cambiar sellos de cilindro,56,1,Tarea finalizada correctamente.
1794,275,1556,Revisar pastillas,60,1,Tarea finalizada correctamente.
1795,275,1558,Limpiar pre-filtro,47,1,Tarea finalizada correctamente.
1796,275,1564,Revisar nivel de refrigerante,54,1,Tarea finalizada correctamente.
1797,277,1618,Inspección visual,46,1,Tarea finalizada correctamente.
1798,277,1622,Verificar controles,72,1,Tarea finalizada correctamente.
1799,277,1620,Revisar pastillas,69,1,Tarea finalizada correctamente.
1800,277,1617,Verificar juego,53,1,Tarea finalizada correctamente.
1801,277,1621,Revisar dientes,44,1,Tarea finalizada correctamente.
1802,277,1614,Cambiar aceite de motor,32,1,Tarea finalizada correctamente.
1803,277,1616,Verificar cilindros,27,1,Tarea finalizada correctamente.
1804,277,1610,Limpiar radiador,47,1,Tarea finalizada correctamente.
1805,277,1615,Verificar bomba de combustible,33,1,Tarea finalizada correctamente.
1806,277,1611,Verificar funcionamiento de motor,55,1,Tarea finalizada correctamente.
1807,277,1612,Revisar turbo,22,1,Tarea finalizada correctamente.
1808,277,1623,Cambiar filtro de combustible,50,1,Tarea finalizada correctamente.
1809,277,1619,Revisar luces de trabajo,50,1,Tarea finalizada correctamente.
1810,278,1625,Cambiar filtro de aire,32,1,Tarea finalizada correctamente.
1811,278,1626,Inspeccionar desgaste,68,1,Tarea finalizada correctamente.
1812,278,1627,Ajustar embrague,48,1,Tarea finalizada correctamente.
1813,279,1623,Cambiar filtro de combustible,57,1,Tarea finalizada correctamente.
1814,279,1621,Revisar dientes,45,1,Tarea finalizada correctamente.
1815,279,1616,Verificar cilindros,39,1,Tarea finalizada correctamente.
1816,279,1622,Verificar controles,51,1,Tarea finalizada correctamente.
1817,279,1620,Revisar pastillas,30,1,Tarea finalizada correctamente.
1818,279,1613,Engrasar crucetas,49,1,Tarea finalizada correctamente.
1819,279,1624,Revisar tensión de cadena,35,1,Tarea finalizada correctamente.
1820,279,1611,Verificar funcionamiento de motor,63,1,Tarea finalizada correctamente.
1821,279,1619,Revisar luces de trabajo,24,1,Tarea finalizada correctamente.
1822,279,1614,Cambiar aceite de motor,24,1,Tarea finalizada correctamente.
1823,279,1617,Verificar juego,48,1,Tarea finalizada correctamente.
1824,279,1610,Limpiar radiador,31,1,Tarea finalizada correctamente.
1825,279,1618,Inspección visual,71,1,Tarea finalizada correctamente.
1826,280,1590,Limpiar pre-filtro,46,1,Tarea finalizada correctamente.
1827,280,1594,Cambiar sellos de cilindro,77,1,Tarea finalizada correctamente.
1828,280,1591,Verificar motor de arranque,33,1,Tarea finalizada correctamente.
1829,280,1595,Inspeccionar correas,38,1,Tarea finalizada correctamente.
1830,280,1593,Cambiar aceite de transmisión,67,1,Tarea finalizada correctamente.
1831,280,1596,Verificar líquido de frenos,90,1,Tarea finalizada correctamente.
1832,280,1592,Ajustar pernos de rueda,46,1,Tarea finalizada correctamente.
1833,281,1588,Limpiar radiador,70,1,Tarea finalizada correctamente.
1834,281,1589,Cambiar bocinas,58,1,Tarea finalizada correctamente.
1835,281,1585,Ajustar pernos de rueda,50,1,Tarea finalizada correctamente.
1836,281,1586,Revisar luces de trabajo,58,1,Tarea finalizada correctamente.
1837,282,1628,Cambiar cañerías,26,1,Tarea finalizada correctamente.
1838,282,1626,Inspeccionar desgaste,68,1,Tarea finalizada correctamente.
1839,282,1625,Cambiar filtro de aire,54,1,Tarea finalizada correctamente.
1840,283,1585,Ajustar pernos de rueda,52,1,Tarea finalizada correctamente.
1841,283,1588,Limpiar radiador,71,1,Tarea finalizada correctamente.
1842,283,1587,Reparar abolladuras,70,1,Tarea finalizada correctamente.
1843,283,1589,Cambiar bocinas,38,1,Tarea finalizada correctamente.
1844,284,1593,Cambiar aceite de transmisión,63,1,Tarea finalizada correctamente.
1845,284,1590,Limpiar pre-filtro,51,1,Tarea finalizada correctamente.
1846,284,1592,Ajustar pernos de rueda,45,1,Tarea finalizada correctamente.
1847,284,1596,Verificar líquido de frenos,63,1,Tarea finalizada correctamente.
1848,284,1594,Cambiar sellos de cilindro,64,1,Tarea finalizada correctamente.
1849,284,1591,Verificar motor de arranque,36,1,Tarea finalizada correctamente.
1850,284,1597,Pintar partes oxidadas,49,1,Tarea finalizada correctamente.
1851,285,1596,Verificar líquido de frenos,46,1,Tarea finalizada correctamente.
1852,285,1591,Verificar motor de arranque,38,1,Tarea finalizada correctamente.
1853,285,1593,Cambiar aceite de transmisión,71,1,Tarea finalizada correctamente.
1854,285,1590,Limpiar pre-filtro,43,1,Tarea finalizada correctamente.
1855,285,1594,Cambiar sellos de cilindro,83,1,Tarea finalizada correctamente.
1856,285,1592,Ajustar pernos de rueda,51,1,Tarea finalizada correctamente.
1857,285,1597,Pintar partes oxidadas,48,1,Tarea finalizada correctamente.
1858,287,1637,Revisar vidrios,49,1,Tarea finalizada correctamente.
1859,287,1635,Engrasar puntos de lubricación,51,1,Tarea finalizada correctamente.
1860,287,1636,Purgar sistema de frenos,41,1,Tarea finalizada correctamente.
1861,287,1641,Revisar luces de trabajo,43,1,Tarea finalizada correctamente.
1862,287,1634,Cambiar filtro de aire,51,1,Tarea finalizada correctamente.
1863,287,1638,Cambiar aceite de transmisión,36,1,Tarea finalizada correctamente.
1864,287,1640,Revisar nivel de refrigerante,55,1,Tarea finalizada correctamente.
1865,288,1633,Revisar inyectores,42,1,Tarea finalizada correctamente.
1866,288,1631,Cambiar filtro de cabina,54,1,Tarea finalizada correctamente.
1867,288,1632,Inspeccionar desgaste,21,1,Tarea finalizada correctamente.
1868,288,1630,Medir presiones de bomba,53,1,Tarea finalizada correctamente.
1869,289,1649,Tomar muestra de aceite,28,1,Tarea finalizada correctamente.
1870,289,1652,Limpiar radiador,34,1,Tarea finalizada correctamente.
1871,289,1648,Reparar pinchazo,52,1,Tarea finalizada correctamente.
1872,289,1642,Verificar alternador,56,1,Tarea finalizada correctamente.
1873,289,1651,Revisar inyectores,60,1,Tarea finalizada correctamente.
1874,289,1653,Limpiar filtros de aire acondicionado,64,1,Tarea finalizada correctamente.
1875,289,1647,Inspeccionar correas,45,1,Tarea finalizada correctamente.
1876,289,1644,Engrasar crucetas,65,1,Tarea finalizada correctamente.
1877,289,1643,Cambiar sellos de cilindro,39,1,Tarea finalizada correctamente.
1878,289,1645,Verificar sprockets,18,1,Tarea finalizada correctamente.
1879,290,1647,Inspeccionar correas,65,1,Tarea finalizada correctamente.
1880,290,1649,Tomar muestra de aceite,32,1,Tarea finalizada correctamente.
1881,290,1646,Revisar discos,65,1,Tarea finalizada correctamente.
1882,290,1651,Revisar inyectores,71,1,Tarea finalizada correctamente.
1883,290,1650,Cambiar empaques,76,1,Tarea finalizada correctamente.
1884,290,1652,Limpiar radiador,37,1,Tarea finalizada correctamente.
1885,290,1648,Reparar pinchazo,19,1,Tarea finalizada correctamente.
1886,290,1645,Verificar sprockets,63,1,Tarea finalizada correctamente.
1887,290,1643,Cambiar sellos de cilindro,51,1,Tarea finalizada correctamente.
1888,290,1644,Engrasar crucetas,46,1,Tarea finalizada correctamente.
1889,293,1706,Rotar neumáticos,41,1,Tarea finalizada correctamente.
1890,293,1701,Lavar equipo completo,36,1,Tarea finalizada correctamente.
1891,293,1699,Revisar mangueras,43,1,Tarea finalizada correctamente.
1892,293,1712,Purgar sistema de frenos,61,1,Tarea finalizada correctamente.
1893,293,1708,Revisar convertidor,54,1,Tarea finalizada correctamente.
1894,293,1709,Revisar mangueras,81,1,Tarea finalizada correctamente.
1895,293,1711,Verificar alternador,52,1,Tarea finalizada correctamente.
1896,293,1705,Alinear dirección,64,1,Tarea finalizada correctamente.
1897,293,1704,Revisar soportes de motor,63,1,Tarea finalizada correctamente.
1898,293,1700,Revisar turbo,45,1,Tarea finalizada correctamente.
1899,293,1698,Limpiar pre-filtro,59,1,Tarea finalizada correctamente.
1900,293,1703,Engrasar articulaciones,40,1,Tarea finalizada correctamente.
1901,293,1710,Drenar tanque,50,1,Tarea finalizada correctamente.
1902,295,1714,Inspeccionar desgaste,81,1,Tarea finalizada correctamente.
1903,295,1716,Cambiar cañerías,39,1,Tarea finalizada correctamente.
1904,295,1715,Revisar convertidor,45,1,Tarea finalizada correctamente.
1905,297,1714,Inspeccionar desgaste,49,1,Tarea finalizada correctamente.
1906,297,1715,Revisar convertidor,50,1,Tarea finalizada correctamente.
1907,297,1716,Cambiar cañerías,39,1,Tarea finalizada correctamente.
1908,298,1757,Revisar nivel de refrigerante,40,1,Tarea finalizada correctamente.
1909,298,1758,Revisar asiento,72,1,Tarea finalizada correctamente.
1910,298,1759,Alinear dirección,85,1,Tarea finalizada correctamente.
1911,300,1747,Inspeccionar conexiones,65,1,Tarea finalizada correctamente.
1912,300,1752,Cambiar filtro de aire,32,1,Tarea finalizada correctamente.
1913,300,1749,Inspeccionar correas,53,1,Tarea finalizada correctamente.
1914,300,1753,Cambiar aceite hidráulico,41,1,Tarea finalizada correctamente.
1915,300,1742,Alinear dirección,76,1,Tarea finalizada correctamente.
1916,300,1754,Engrasar puntos de lubricación,86,1,Tarea finalizada correctamente.
1917,300,1748,Ajustar tensión,55,1,Tarea finalizada correctamente.
1918,300,1744,Revisar bomba de agua,25,1,Tarea finalizada correctamente.
1919,300,1750,Cambiar aceite de transmisión,46,1,Tarea finalizada correctamente.
1920,300,1755,Revisar vidrios,75,1,Tarea finalizada correctamente.
1921,300,1751,Verificar bomba de combustible,45,1,Tarea finalizada correctamente.
1922,300,1745,Revisar pastillas,22,1,Tarea finalizada correctamente.
1923,300,1746,Revisar tubo de escape,47,1,Tarea finalizada correctamente.
1924,302,1757,Revisar nivel de refrigerante,65,1,Tarea finalizada correctamente.
1925,302,1760,Cambiar empaques,41,1,Tarea finalizada correctamente.
1926,302,1758,Revisar asiento,54,1,Tarea finalizada correctamente.
1927,304,1717,Verificar funcionamiento de motor,57,1,Tarea finalizada correctamente.
1928,304,1720,Verificar líquido de frenos,50,1,Tarea finalizada correctamente.
1929,304,1718,Tomar muestra de aceite,46,1,Tarea finalizada correctamente.
1930,304,1719,Revisar tensión de cadena,79,1,Tarea finalizada correctamente.
1931,305,1735,Verificar líquido de frenos,30,1,Tarea finalizada correctamente.
1932,305,1731,Inspeccionar correas,19,1,Tarea finalizada correctamente.
1933,305,1734,Cambiar empaques,51,1,Tarea finalizada correctamente.
1934,305,1739,Verificar controles,28,1,Tarea finalizada correctamente.
1935,305,1737,Cambiar aceite hidráulico,74,1,Tarea finalizada correctamente.
1936,305,1736,Cambiar cañerías,45,1,Tarea finalizada correctamente.
1937,305,1738,Cambiar filtro de cabina,30,1,Tarea finalizada correctamente.
1938,305,1730,Ajustar tensión,41,1,Tarea finalizada correctamente.
1939,305,1740,Reparar abolladuras,52,1,Tarea finalizada correctamente.
1940,305,1733,Verificar presión,55,1,Tarea finalizada correctamente.
1941,306,1726,Ajustar embrague,58,1,Tarea finalizada correctamente.
1942,306,1729,Revisar batería,66,1,Tarea finalizada correctamente.
1943,306,1728,Cambiar refrigerante,60,1,Tarea finalizada correctamente.
1944,306,1723,Verificar funcionamiento de motor,61,1,Tarea finalizada correctamente.
1945,306,1725,Cambiar filtro de cabina,42,1,Tarea finalizada correctamente.
1946,306,1727,Revisar bomba de dirección,34,1,Tarea finalizada correctamente.
1947,306,1722,Cambiar aceite de motor,68,1,Tarea finalizada correctamente.
1948,307,1764,Tomar muestra de aceite,55,1,Tarea finalizada correctamente.
1949,307,1762,Reparar pinchazo,58,1,Tarea finalizada correctamente.
1950,307,1765,Cambiar filtro de aire,38,1,Tarea finalizada correctamente.
1951,307,1761,Cambiar sellos de cilindro,72,1,Tarea finalizada correctamente.
1952,308,1774,Medir presiones de bomba,24,1,Tarea finalizada correctamente.
1953,308,1775,Revisar terminales,27,1,Tarea finalizada correctamente.
1954,308,1776,Inspeccionar conexiones,82,1,Tarea finalizada correctamente.
1955,308,1780,Lavar equipo completo,83,1,Tarea finalizada correctamente.
1956,308,1782,Revisar bomba de agua,45,1,Tarea finalizada correctamente.
1957,308,1777,Cambiar aceite de transmisión,44,1,Tarea finalizada correctamente.
1958,308,1784,Cambiar bocinas,59,1,Tarea finalizada correctamente.
1959,308,1785,Verificar presión,40,1,Tarea finalizada correctamente.
1960,308,1781,Inspeccionar DPF,31,1,Tarea finalizada correctamente.
1961,308,1783,Cambiar filtro de cabina,43,1,Tarea finalizada correctamente.
1962,309,1767,Revisar dientes,38,1,Tarea finalizada correctamente.
1963,309,1766,Revisar bomba de dirección,64,1,Tarea finalizada correctamente.
1964,309,1768,Verificar funcionamiento de motor,28,1,Tarea finalizada correctamente.
1965,309,1771,Reparar pinchazo,75,1,Tarea finalizada correctamente.
1966,309,1772,Cambiar aceite hidráulico,72,1,Tarea finalizada correctamente.
1967,309,1770,Inspeccionar rodillos,42,1,Tarea finalizada correctamente.
1968,309,1769,Verificar termostato,33,1,Tarea finalizada correctamente.
